ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
20956	"ENSMUSG00000006526"	"Stimate"	chr14	+	30863187	30863267	30862879	30862928	30864428	30864524	20956	0,0,2,0,0	4,4,0,2,4	0,0,0	3,7,0	79	-1	1	nan
20957	"ENSMUSG00000032118"	"Fez1"	chr9	+	36843661	36844017	36832683	36832911	36850346	36850405	20957	1,3,6,9,8	0,0,0,1,0	7,11,7	0,0,0	355	-1	nan	nan
20959	"ENSMUSG00000034163"	"Zfc3h1"	chr10	+	115410528	115410703	115409092	115409242	115411198	115411330	20959	3,2,1,10,0	0,0,0,0,0	9,8,4	0,1,0	174	-1	1	nan
20960	"ENSMUSG00000034163"	"Zfc3h1"	chr10	+	115430652	115430754	115428860	115428961	115431402	115431442	20960	22,24,23,31,7	0,0,0,0,0	21,14,19	0,1,0	101	-1	nan	nan
20961	"ENSMUSG00000062070"	"Pgk1"	chrX	+	106197841	106197961	106196842	106196946	106199646	106199761	20961	245,266,260,280,269	0,0,0,0,0	1794,1787,1662	0,3,2	119	-1	1	nan
20969	"ENSMUSG00000031556"	"Tm2d2"	chr8	+	25020438	25020554	25017306	25017592	25022565	25022890	20969	77,84,83,82,80	0,0,0,0,0	78,87,88	1,0,0	115	-1	nan	nan
20970	"ENSMUSG00000026683"	"Nuf2"	chr1	-	169528735	169528811	169525311	169525449	169531321	169531411	20970	0,0,0,2,0	0,0,0,0,0	1,0,1	2,0,0	75	-1	1	nan
20971	"ENSMUSG00000021432"	"Slc35b3"	chr13	-	38933455	38933588	38932304	38932916	38934737	38934807	20971	1,0,1,0,0	6,4,7,6,1	0,0,0	3,5,1	132	-1	1	nan
20972	"ENSMUSG00000021432"	"Slc35b3"	chr13	-	38934737	38934807	38932135	38932916	38937241	38937353	20972	10,7,10,7,3	0,0,2,0,0	5,7,3	0,0,0	69	-1	nan	nan
20973	"ENSMUSG00000021432"	"Slc35b3"	chr13	-	38944499	38944654	38943058	38943166	38954108	38954230	20973	3,1,3,3,5	1,1,0,1,0	0,0,8	4,0,1	154	-1	1	nan
20974	"ENSMUSG00000021432"	"Slc35b3"	chr13	-	38954108	38954230	38943058	38943166	38955648	38955936	20974	3,3,0,2,0	0,1,0,0,0	6,2,4	0,0,0	121	-1	1	nan
20976	"ENSMUSG00000033124"	"Atg9a"	chr1	-	75184455	75184573	75182893	75183116	75184688	75184867	20976	83,75,92,89,61	3,1,4,2,0	138,334,157	4,10,8	117	-1	nan	nan
20977	"ENSMUSG00000027303"	"Ptpra"	chr2	+	130509829	130509856	130503993	130504335	130517730	130517815	20977	0,0,1,1,0	11,14,13,18,7	1,3,0	16,29,13	26	-1	nan	nan
20982	"ENSMUSG00000029106"	"Add1"	chr5	+	34598168	34598447	34573764	34573913	34601323	34601538	20982	1,0,0,3,2	7,3,1,4,2	0,3,0	2,7,7	278	-1	1	nan
20983	"ENSMUSG00000029106"	"Add1"	chr5	+	34598269	34598447	34573768	34573913	34601323	34601538	20983	0,0,0,1,2	7,3,1,4,2	0,1,0	2,7,7	177	-1	1	nan
20984	"ENSMUSG00000029106"	"Add1"	chr5	+	34620831	34620918	34620044	34620134	34625278	34625435	20984	6,16,14,11,5	19,6,11,11,21	23,46,18	19,30,31	86	-1	nan	nan
20985	"ENSMUSG00000029106"	"Add1"	chr5	+	34629135	34629172	34628414	34628513	34630469	34632305	20985	6,9,6,14,8	53,28,42,49,38	4,9,17	54,91,57	36	-1	nan	nan
20986	"ENSMUSG00000029106"	"Add1"	chr5	+	34629138	34629172	34628414	34628513	34630469	34630816	20986	2,4,3,7,4	53,28,42,49,38	4,3,5	54,91,57	33	-1	nan	nan
20987	"ENSMUSG00000029106"	"Add1"	chr5	+	34630234	34630284	34629135	34629172	34630469	34632308	20987	2,2,1,5,0	4,9,5,14,7	1,4,1	4,10,18	49	-1	nan	nan
20988	"ENSMUSG00000037740"	"Mrps26"	chr2	+	130564080	130564431	130563741	130563990	130564937	130565394	20988	184,230,247,262,214	0,0,0,0,1	92,110,123	0,0,0	350	-1	nan	nan
20991	"ENSMUSG00000024271"	"Elp2"	chr18	+	24609629	24609700	24606856	24606935	24611912	24612069	20991	11,11,9,14,3	0,0,0,0,0	31,57,33	2,0,0	70	-1	nan	nan
20995	"ENSMUSG00000068134"	"Zfp120"	chr2	-	150119480	150119628	150114405	150118200	150119824	150119951	20995	0,0,2,0,0	0,1,0,0,1	1,6,0	1,1,0	147	-1	1	nan
20996	"ENSMUSG00000068134"	"Zfp120"	chr2	-	150119564	150119628	150114405	150118200	150119824	150119951	20996	0,0,3,2,0	0,1,0,0,1	1,10,1	1,1,0	63	-1	1	nan
20997	"ENSMUSG00000018583"	"G3bp1"	chr11	+	55487478	55487560	55485625	55485738	55489018	55489192	20997	55,48,67,58,40	0,1,0,0,1	91,174,113	0,1,1	81	-1	nan	nan
20998	"ENSMUSG00000018583"	"G3bp1"	chr11	+	55498557	55498667	55497912	55498041	55499458	55504838	20998	212,191,195,208,233	0,0,0,1,0	269,298,337	0,1,0	109	-1	1	nan
20999	"ENSMUSG00000027222"	"Pex16"	chr2	+	92377429	92377563	92376626	92376703	92377690	92377791	20999	53,67,80,63,90	1,1,1,0,0	49,77,64	0,0,1	133	-1	nan	nan
21007	"ENSMUSG00000017734"	"Dbndd2"	chr2	+	164486926	164487004	164486480	164486687	164488241	164488388	21007	1,0,3,1,4	28,36,21,22,25	0,1,0	8,26,20	77	-1	nan	nan
21015	"ENSMUSG00000027678"	"Ncoa3"	chr2	+	166067561	166067645	166065757	166066051	166068328	166068548	21015	3,4,2,3,4	0,0,0,0,0	5,15,3	0,1,0	83	-1	nan	nan
21016	"ENSMUSG00000014592"	"Camta1"	chr4	-	151071425	151071456	151059524	151062855	151073987	151074062	21016	0,0,0,0,0	7,2,1,1,2	0,1,1	4,3,3	30	-1	nan	nan
21017	"ENSMUSG00000014592"	"Camta1"	chr4	-	151076576	151076597	151075091	151075285	151077863	151077935	21017	0,0,0,0,0	2,5,4,7,2	1,4,1	0,0,4	20	-1	nan	nan
21018	"ENSMUSG00000014592"	"Camta1"	chr4	-	151792418	151792502	151586414	151586482	151830417	151830536	21018	143,142,146,143,140	0,0,0,2,0	69,67,92	0,0,0	83	-1	nan	nan
21019	"ENSMUSG00000014592"	"Camta1"	chr4	-	151835813	151835883	151830417	151830536	151861624	151861669	21019	78,81,96,77,94	2,0,1,0,1	42,16,67	1,0,4	69	-1	nan	nan
21020	"ENSMUSG00000020225"	"Tmbim4"	chr10	+	120202101	120202195	120201611	120201849	120215540	120215649	21020	2,0,1,1,0	0,1,0,2,0	0,2,0	0,1,0	93	-1	1	nan
21022	"ENSMUSG00000020225"	"Tmbim4"	chr10	+	120222005	120222123	120220687	120220784	120223836	120223882	21022	208,160,214,215,206	0,2,0,0,0	216,266,198	0,0,0	117	-1	nan	nan
21023	"ENSMUSG00000024487"	"Yipf5"	chr18	-	40207686	40207868	40203895	40206400	40210747	40210893	21023	25,26,41,20,29	0,0,0,1,0	25,38,36	0,0,0	181	-1	nan	nan
21026	"ENSMUSG00000027806"	"Tsc22d2"	chr3	+	58428227	58428299	58414714	58417613	58459330	58459382	21026	5,4,2,0,7	4,2,1,5,7	17,30,12	10,10,6	71	-1	nan	nan
21027	"ENSMUSG00000027806"	"Tsc22d2"	chr3	+	58437316	58437475	58428227	58428299	58459330	58459382	21027	0,1,0,0,1	6,2,1,0,1	0,0,0	7,13,6	158	-1	1	nan
21034	"ENSMUSG00000042700"	"Sipa1l1"	chr12	+	82234462	82234528	82169419	82170076	82311348	82311409	21034	1,0,0,0,3	1,0,0,0,0	0,6,3	0,0,0	65	-1	1	nan
21035	"ENSMUSG00000042700"	"Sipa1l1"	chr12	+	82265956	82266025	82234462	82234528	82311348	82311409	21035	0,0,0,2,0	0,0,0,0,1	0,2,0	0,2,3	68	-1	1	nan
21036	"ENSMUSG00000042700"	"Sipa1l1"	chr12	+	82422660	82423095	82422374	82422493	82425012	82425138	21036	0,0,1,0,5	3,2,7,2,4	0,1,0	10,3,10	434	-1	1	nan
21037	"ENSMUSG00000045007"	"Tubg2"	chr11	+	101156447	101156560	101155906	101156168	101156752	101156920	21037	0,3,1,0,4	0,0,0,0,0	0,1,1	1,0,0	112	-1	1	nan
21038	"ENSMUSG00000024357"	"Sil1"	chr18	-	35317841	35317963	35269613	35269710	35325283	35325455	21038	39,32,39,29,54	0,0,1,1,0	29,75,41	0,0,1	121	-1	nan	nan
21039	"ENSMUSG00000024357"	"Sil1"	chr18	-	35328202	35328306	35325283	35325475	35341097	35341197	21039	0,0,1,2,0	18,25,18,13,20	1,0,0	32,30,19	103	-1	1	nan
21040	"ENSMUSG00000024357"	"Sil1"	chr18	-	35418056	35418195	35348639	35348760	35438266	35438380	21040	16,21,22,23,23	0,0,0,0,0	43,68,39	0,1,0	138	-1	nan	nan
21045	"ENSMUSG00000033327"	"Tnxb"	chr17	+	34681953	34682322	34678855	34679119	34683283	34683577	21045	0,0,0,1,0	1,1,0,1,0	1,2,0	0,15,1	368	-1	1	nan
21047	"ENSMUSG00000033327"	"Tnxb"	chr17	+	34719060	34719224	34718817	34718979	34719525	34719627	21047	299,397,512,458,535	0,1,0,0,0	126,197,195	0,0,0	163	-1	1	nan
21048	"ENSMUSG00000028882"	"Ppp1r8"	chr4	-	132829372	132829437	132826928	132828206	132830624	132830769	21048	23,22,18,16,11	3,0,0,0,0	21,29,26	0,0,0	64	-1	nan	nan
21050	"ENSMUSG00000027499"	"Pkia"	chr3	+	7406337	7406390	7366668	7366752	7437337	7437515	21050	0,0,0,0,0	0,1,0,1,1	0,1,0	4,15,5	52	-1	1	nan
21055	"ENSMUSG00000032359"	"Ctsh"	chr9	+	90060478	90060510	90054266	90054634	90061518	90061624	21055	3,9,8,2,9	0,0,0,0,0	2,19,7	0,0,2	31	-1	nan	nan
21060	"ENSMUSG00000032359"	"Ctsh"	chr9	+	90068909	90068980	90067026	90068473	90071818	90071925	21060	1,0,1,0,0	5,8,10,11,10	1,0,0	10,19,8	70	-1	nan	nan
21061	"ENSMUSG00000033186"	"Mzt1"	chr14	-	99040514	99040660	99034543	99036510	99045993	99046120	21061	17,19,13,22,9	0,0,0,0,0	41,50,52	0,3,1	145	-1	nan	nan
21064	"ENSMUSG00000112041"	"9530020I12Rik"	chr12	-	11194395	11194475	11186347	11186537	11203898	11204038	21064	42,44,27,56,15	3,1,3,3,2	0,1,4	2,2,1	79	-1	nan	nan
21065	"ENSMUSG00000112041"	"9530020I12Rik"	chr12	-	11196176	11196507	11194395	11194475	11203898	11204038	21065	19,17,15,15,5	1,1,0,1,2	0,2,2	0,0,0	330	-1	1	nan
21067	"ENSMUSG00000089945"	"Pakap"	chr4	+	57709450	57710143	57689522	57689544	57757600	57757683	21067	1,6,1,2,0	0,0,0,4,1	0,4,0	2,1,2	692	-1	nan	nan
21069	"ENSMUSG00000001029"	"Icam2"	chr11	-	106380666	106380939	106378645	106378963	106382429	106382546	21069	78,83,106,136,111	0,0,1,0,0	47,28,53	2,0,0	272	-1	nan	nan
21070	"ENSMUSG00000001029"	"Icam2"	chr11	-	106381316	106381424	106380687	106380939	106382429	106382546	21070	0,2,1,2,1	21,36,35,58,41	1,1,0	17,18,26	107	-1	1	nan
21071	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29679132	29679269	29619719	29620063	29686104	29686283	21071	16,7,7,12,14	0,0,0,0,0	33,93,38	1,0,0	136	-1	nan	nan
21072	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29679132	29679269	29619719	29620063	29689106	29689263	21072	11,3,5,8,8	0,0,0,0,0	17,43,9	0,2,0	136	-1	nan	nan
21073	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29679736	29679850	29679132	29679269	29686104	29686283	21073	10,20,10,6,13	5,4,2,4,9	22,62,24	16,50,29	113	-1	1	nan
21074	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29686104	29686283	29619719	29620063	29689106	29689263	21074	13,12,7,9,10	0,0,0,0,0	45,88,39	0,2,0	178	-1	nan	nan
21075	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29686104	29686283	29679132	29679269	29689106	29689263	21075	18,16,9,13,19	0,0,0,0,3	60,138,68	0,0,0	178	-1	nan	nan
21076	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29707197	29707400	29702192	29702678	29722223	29722309	21076	36,31,19,39,39	0,2,2,0,0	50,113,73	0,0,0	202	-1	nan	nan
21077	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29710152	29710308	29707197	29707400	29719592	29719850	21077	23,4,9,5,2	3,1,0,1,2	36,84,26	1,3,2	155	-1	nan	nan
21078	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29710155	29710308	29707197	29707400	29719592	29719850	21078	10,10,7,10,2	3,1,0,1,2	37,84,25	1,3,2	152	-1	nan	nan
21079	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29710155	29710308	29707197	29707400	29722223	29722309	21079	4,8,6,6,3	9,9,10,14,24	9,31,9	12,14,17	152	-1	nan	nan
21080	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29719592	29719850	29707197	29707400	29720642	29720738	21080	6,8,6,2,5	0,0,0,0,0	13,46,12	3,0,0	257	-1	nan	nan
21081	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29719592	29719850	29707197	29707400	29722223	29722309	21081	9,8,3,5,9	9,9,10,14,24	21,32,23	12,14,17	257	-1	1	nan
21082	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29719592	29719850	29710152	29710308	29722223	29722309	21082	15,11,7,9,7	3,2,3,1,1	48,87,38	0,5,1	257	-1	nan	nan
21083	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29720642	29720738	29707197	29707400	29722223	29722309	21083	10,14,15,6,6	9,9,10,14,24	25,64,30	12,14,17	95	-1	nan	nan
21084	"ENSMUSG00000039844"	"Rapgef1"	chr2	+	29720642	29720738	29719592	29719850	29722223	29722309	21084	13,21,21,7,9	6,7,3,4,7	34,107,40	20,29,21	95	-1	nan	nan
21086	"ENSMUSG00000031554"	"Adam5"	chr8	-	24742097	24742151	24732984	24733157	24746656	24746771	21086	0,0,2,4,0	0,0,0,0,1	0,0,1	0,0,0	53	-1	1	nan
21091	"ENSMUSG00000079508"	"Apoo"	chrX	+	94387664	94387719	94382110	94382230	94390744	94390840	21091	61,73,53,93,48	1,0,0,0,0	96,72,107	0,0,0	54	-1	nan	nan
21092	"ENSMUSG00000079508"	"Apoo"	chrX	+	94387664	94387719	94382110	94382230	94394188	94394280	21092	7,4,5,12,3	0,0,1,0,0	4,2,1	0,0,0	54	-1	nan	nan
21094	"ENSMUSG00000079508"	"Apoo"	chrX	+	94390744	94390840	94387664	94387719	94394188	94394280	21094	61,73,53,93,48	7,4,5,13,3	96,72,107	4,2,1	95	-1	nan	nan
21095	"ENSMUSG00000079508"	"Apoo"	chrX	+	94412459	94412525	94398121	94398202	94416841	94416961	21095	334,433,497,532,478	2,0,1,1,0	438,347,432	0,0,1	65	-1	nan	nan
21096	"ENSMUSG00000002546"	"Golga2"	chr2	+	32293314	32293395	32292092	32292215	32296625	32296721	21096	28,23,27,24,42	0,0,0,0,0	17,33,27	0,0,3	80	-1	nan	nan
21097	"ENSMUSG00000002546"	"Golga2"	chr2	+	32293314	32293395	32292092	32292215	32296964	32297008	21097	30,24,28,21,45	3,1,5,4,1	15,23,13	0,0,0	80	-1	nan	nan
21098	"ENSMUSG00000002546"	"Golga2"	chr2	+	32296625	32296721	32292092	32292215	32296964	32297008	21098	11,6,5,13,10	3,1,5,4,1	15,48,26	0,0,0	95	-1	nan	nan
21099	"ENSMUSG00000002546"	"Golga2"	chr2	+	32296625	32296721	32293314	32293395	32296964	32297008	21099	11,12,13,21,15	2,8,9,9,9	22,64,37	5,7,0	95	-1	nan	nan
21100	"ENSMUSG00000002546"	"Golga2"	chr2	+	32297753	32297834	32297520	32297577	32298599	32298638	21100	20,24,18,22,16	8,5,5,5,3	18,80,32	9,18,6	80	-1	nan	nan
21101	"ENSMUSG00000002546"	"Golga2"	chr2	+	32298599	32298638	32297520	32297577	32298885	32298948	21101	9,10,7,8,7	0,1,0,0,0	19,35,15	0,1,0	38	-1	nan	nan
21102	"ENSMUSG00000049115"	"Agtr1a"	chr13	+	30337589	30337691	30336443	30336589	30344936	30345020	21102	0,1,1,0,0	2,1,2,0,3	0,1,0	0,5,3	101	-1	1	nan
21106	"ENSMUSG00000051166"	"Eml5"	chr12	-	98870766	98870904	98865253	98865510	98873003	98873088	21106	0,0,0,1,0	0,0,0,0,0	0,2,0	0,2,0	137	-1	1	nan
21109	"ENSMUSG00000025656"	"Arhgef9"	chrX	-	95054228	95054290	95051523	95052154	95054942	95055011	21109	19,7,18,14,14	9,4,7,7,12	6,10,9	5,3,1	61	-1	nan	nan
21118	"ENSMUSG00000031391"	"L1cam"	chrX	-	73855651	73855663	73853954	73855266	73855758	73855831	21118	2,0,0,0,0	2,1,4,2,3	0,0,0	1,2,1	11	-1	1	nan
21119	"ENSMUSG00000031391"	"L1cam"	chrX	-	73856142	73856280	73855758	73855831	73856631	73856793	21119	2,3,1,3,6	2,0,0,1,0	1,2,1	0,0,0	137	-1	nan	nan
21122	"ENSMUSG00000019143"	"Hars2"	chr18	+	36789156	36789284	36788576	36788670	36790133	36790250	21122	6,6,12,9,9	0,0,0,1,1	13,14,3	0,0,1	127	-1	nan	nan
21123	"ENSMUSG00000019143"	"Hars2"	chr18	+	36789366	36789609	36789156	36789284	36790133	36790250	21123	32,15,21,21,16	0,1,1,0,3	33,34,30	0,0,0	242	-1	nan	nan
21124	"ENSMUSG00000040043"	"Rbms2"	chr10	-	128135653	128135731	128134628	128135107	128137473	128137504	21124	0,3,0,0,1	92,62,97,78,90	0,1,0	61,70,78	77	-1	nan	nan
21125	"ENSMUSG00000040043"	"Rbms2"	chr10	-	128138117	128138197	128137919	128138029	128143394	128143552	21125	91,96,115,97,130	0,0,1,0,0	134,170,96	0,1,0	79	-1	nan	nan
21127	"ENSMUSG00000109841"	"E330011O21Rik"	chr16	-	78253436	78253467	78251508	78251888	78253612	78253718	21127	0,0,0,0,0	0,0,0,0,1	2,0,0	2,0,3	30	-1	1	nan
21129	"ENSMUSG00000109841"	"E330011O21Rik"	chr16	-	78253436	78253496	78251432	78251888	78253612	78253718	21129	0,0,0,0,0	0,0,0,0,1	2,0,1	2,0,3	59	-1	1	nan
21130	"ENSMUSG00000109841"	"E330011O21Rik"	chr16	-	78253612	78253718	78253436	78253467	78255359	78255454	21130	0,0,0,0,2	1,0,1,0,0	1,0,0	0,0,0	105	-1	1	nan
21132	"ENSMUSG00000109841"	"E330011O21Rik"	chr16	-	78253612	78253771	78253436	78253467	78255359	78255454	21132	0,0,0,1,0	1,0,1,0,0	0,0,1	0,0,0	158	-1	1	nan
21134	"ENSMUSG00000031731"	"Ap1g1"	chr8	+	109830612	109830621	109829598	109829675	109832716	109832812	21134	0,0,0,1,0	1,0,0,0,0	2,1,0	1,4,8	8	-1	1	nan
21145	"ENSMUSG00000028524"	"Sgip1"	chr4	+	102863661	102863733	102860769	102860794	102867639	102867696	21145	0,0,6,2,0	0,0,0,1,0	2,3,0	0,0,0	71	-1	1	nan
21146	"ENSMUSG00000028524"	"Sgip1"	chr4	+	102863664	102863733	102860769	102860794	102867639	102867696	21146	0,0,4,0,0	0,0,0,1,0	0,2,0	0,0,0	68	-1	1	nan
21147	"ENSMUSG00000028524"	"Sgip1"	chr4	+	102908807	102908832	102870563	102870724	102909737	102909789	21147	0,0,0,0,0	0,1,0,0,0	1,0,0	0,0,0	24	-1	1	nan
21150	"ENSMUSG00000028524"	"Sgip1"	chr4	+	102934545	102934605	102928785	102928912	102956098	102956210	21150	0,0,0,0,0	1,0,0,0,0	1,0,0	1,0,0	59	-1	1	nan
21151	"ENSMUSG00000028743"	"Akr7a5"	chr4	+	139316709	139316806	139314466	139314571	139316933	139317033	21151	192,214,230,217,249	0,0,0,0,0	135,143,134	1,0,0	96	-1	nan	nan
21152	"ENSMUSG00000028743"	"Akr7a5"	chr4	+	139316933	139317033	139314466	139314571	139317569	139317699	21152	119,151,150,141,176	1,0,0,2,0	106,106,72	2,0,0	99	-1	nan	nan
21156	"ENSMUSG00000021764"	"Ndufs4"	chr13	-	114307816	114307890	114287794	114288866	114316856	114317029	21156	2091,2285,2658,2675,2376	1,5,3,4,4	1549,1037,1475	1,4,2	73	-1	nan	nan
21157	"ENSMUSG00000021764"	"Ndufs4"	chr13	-	114307816	114307890	114287794	114288866	114351447	114351526	21157	1135,1242,1446,1463,1276	0,0,0,0,0	801,515,708	1,0,0	73	-1	1	nan
21158	"ENSMUSG00000021764"	"Ndufs4"	chr13	-	114307816	114307890	114287794	114288866	114387958	114388049	21158	1135,1242,1446,1462,1276	1,0,0,0,0	799,515,708	0,0,0	73	-1	1	nan
21159	"ENSMUSG00000021764"	"Ndufs4"	chr13	-	114316856	114317029	114288494	114288866	114351447	114351526	21159	766,832,827,912,754	0,0,0,0,0	613,435,688	1,0,0	172	-1	1	nan
21160	"ENSMUSG00000021764"	"Ndufs4"	chr13	-	114316856	114317029	114288494	114288866	114387958	114388063	21160	8,12,8,10,11	1,0,0,0,0	4,4,6	0,0,0	172	-1	nan	nan
21161	"ENSMUSG00000021764"	"Ndufs4"	chr13	-	114316856	114317029	114307816	114307890	114351447	114351526	21161	1858,2083,2204,2332,2035	0,0,0,1,0	1417,1002,1537	2,0,0	172	-1	1	nan
21162	"ENSMUSG00000021764"	"Ndufs4"	chr13	-	114316856	114317029	114307816	114307890	114387958	114388063	21162	1100,1263,1385,1430,1292	0,1,0,0,0	808,571,855	0,0,0	172	-1	1	nan
21163	"ENSMUSG00000021764"	"Ndufs4"	chr13	-	114351447	114351526	114287794	114288866	114387958	114388050	21163	260,271,268,267,285	1,0,0,0,0	269,193,342	0,0,0	78	-1	1	nan
21164	"ENSMUSG00000021764"	"Ndufs4"	chr13	-	114351447	114351526	114307816	114307890	114387958	114388050	21164	260,271,268,268,285	0,1,0,0,0	270,193,342	0,0,0	78	-1	1	nan
21165	"ENSMUSG00000021764"	"Ndufs4"	chr13	-	114351447	114351526	114316856	114317029	114387958	114388050	21165	1012,1075,1068,1151,1017	7,7,6,6,7	867,617,1020	3,0,4	78	-1	nan	nan
21166	"ENSMUSG00000021764"	"Ndufs4"	chr13	-	114387407	114387457	114351447	114351526	114387958	114388049	21166	1,0,0,0,1	379,397,396,368,378	0,0,0	354,242,444	49	-1	nan	nan
21167	"ENSMUSG00000027593"	"Raly"	chr2	+	154794398	154794467	154791368	154791548	154821006	154821089	21167	0,2,0,0,0	57,72,69,64,79	0,0,0	32,60,48	68	-1	nan	nan
21168	"ENSMUSG00000027593"	"Raly"	chr2	+	154821006	154821089	154791105	154791231	154857268	154857338	21168	36,42,55,61,50	2,1,1,0,2	30,34,30	0,0,0	82	-1	nan	nan
21169	"ENSMUSG00000027593"	"Raly"	chr2	+	154821006	154821089	154791132	154791548	154847248	154848491	21169	53,69,62,62,70	4,0,0,0,0	28,56,45	0,0,0	82	-1	nan	nan
21170	"ENSMUSG00000027593"	"Raly"	chr2	+	154821006	154821089	154791132	154791548	154857268	154857338	21170	90,110,119,122,123	41,34,28,35,57	60,91,75	24,27,28	82	-1	nan	nan
21172	"ENSMUSG00000027593"	"Raly"	chr2	+	154859910	154859958	154859677	154859750	154861839	154862006	21172	26,28,33,33,28	112,132,142,132,131	22,26,21	95,63,88	47	-1	nan	nan
21173	"ENSMUSG00000001119"	"Col6a1"	chr10	-	76724938	76725068	76723375	76723576	76725819	76726168	21173	17,20,42,26,18	0,0,0,0,0	26,209,57	0,1,0	129	-1	nan	nan
21174	"ENSMUSG00000022337"	"Emc2"	chr15	+	43513744	43513849	43511699	43511810	43527396	43527763	21174	488,517,613,634,604	1,4,1,3,0	436,383,440	0,0,1	104	-1	nan	nan
21180	"ENSMUSG00000002983"	"Relb"	chr7	-	19617703	19617919	19616374	19616437	19619513	19619842	21180	5,3,4,0,3	0,0,0,2,0	1,7,2	1,0,0	215	-1	nan	nan
21181	"ENSMUSG00000002983"	"Relb"	chr7	-	19617761	19617919	19616345	19616437	19619513	19619842	21181	22,12,9,15,9	0,0,0,2,0	2,20,9	1,0,0	157	-1	nan	nan
21183	"ENSMUSG00000002983"	"Relb"	chr7	-	19622925	19622934	19619513	19619842	19627922	19627970	21183	4,6,3,5,4	0,0,0,1,0	2,7,2	1,0,0	8	-1	nan	nan
21185	"ENSMUSG00000030397"	"Mark4"	chr7	-	19429105	19429118	19428073	19428118	19429325	19429604	21185	1,0,0,0,0	22,17,27,37,24	1,0,0	3,11,9	12	-1	nan	nan
21186	"ENSMUSG00000030397"	"Mark4"	chr7	-	19457065	19457099	19451555	19451756	19458443	19458795	21186	0,0,0,1,0	2,5,2,1,5	0,3,1	2,8,7	33	-1	nan	nan
21187	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120619148	120619290	120618419	120619049	120619682	120619767	21187	1,1,0,3,0	0,0,0,0,1	1,2,0	0,0,2	141	-1	1	nan
21188	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120619148	120619290	120618419	120619049	120620162	120620269	21188	1,1,0,3,0	25,28,19,14,19	0,2,1	12,12,9	141	-1	1	nan
21189	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120619682	120619767	120618387	120619049	120620162	120620269	21189	0,0,0,0,1	25,28,19,14,19	0,0,2	12,12,9	84	-1	nan	nan
21191	"ENSMUSG00000005936"	"Kctd20"	chr17	+	28957878	28958057	28952257	28952569	28961413	28961537	21191	0,0,2,2,0	3,1,1,2,1	2,0,0	1,2,3	178	-1	1	nan
21194	"ENSMUSG00000005936"	"Kctd20"	chr17	+	28957878	28958057	28952598	28952757	28961413	28961537	21194	0,0,2,2,0	0,0,0,0,0	2,0,0	0,1,0	178	-1	1	nan
21205	"ENSMUSG00000025026"	"Add3"	chr19	+	53146715	53146755	53142795	53143089	53216800	53217015	21205	0,0,0,0,0	0,4,2,1,1	0,1,0	7,9,1	39	-1	1	nan
21206	"ENSMUSG00000025026"	"Add3"	chr19	+	53203413	53203475	53140516	53140714	53216800	53217015	21206	0,0,0,0,0	2,0,2,2,0	0,1,0	0,3,1	61	-1	1	nan
21207	"ENSMUSG00000025026"	"Add3"	chr19	+	53203413	53203475	53143004	53143089	53216800	53217015	21207	0,0,0,0,0	0,4,2,1,1	0,1,0	7,9,1	61	-1	1	nan
21208	"ENSMUSG00000025026"	"Add3"	chr19	+	53232355	53232433	53232123	53232204	53233025	53233175	21208	0,0,0,0,0	7,6,5,6,1	0,1,0	10,15,7	77	-1	nan	nan
21209	"ENSMUSG00000025026"	"Add3"	chr19	+	53244309	53244405	53242503	53242627	53244997	53246940	21209	4,2,5,1,1	12,18,37,29,30	0,3,1	14,41,25	95	-1	nan	nan
21212	"ENSMUSG00000033014"	"Trim33"	chr3	+	103353566	103353617	103352002	103352155	103353696	103353923	21212	3,1,6,5,2	4,0,6,0,3	9,11,4	2,0,0	50	-1	nan	nan
21215	"ENSMUSG00000071042"	"Rasgrp3"	chr17	+	75488816	75488949	75435895	75436168	75491757	75491790	21215	3,0,3,4,1	2,1,4,5,0	10,24,10	2,14,3	132	-1	nan	nan
21216	"ENSMUSG00000071042"	"Rasgrp3"	chr17	+	75488816	75488949	75465485	75465660	75491757	75491790	21216	0,0,3,1,1	0,0,0,0,0	7,13,7	5,0,0	132	-1	1	nan
