"","ID","GeneID","geneSymbol","chr","strand","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","ID.1","IJC_SAMPLE_1","SJC_SAMPLE_1","IJC_SAMPLE_2","SJC_SAMPLE_2","IncFormLen","SkipFormLen","PValue","FDR","IncLevel1","IncLevel2","IncLevelDifference","IJC_total_S1","SJC_total_S1","IJC_total_S2","SJC_total_S2"
"17573",27375,"ENSMUSG00000062270","Morf4l1","chr9","-",90103654,90103768,90102299,90102386,90107234,90107302,27375,"36,21,38,34,15","26,19,44,27,32","14,7,7","16,54,67",-2,-1,7.29575138769e-06,0.000462281390012,"0.409,0.356,0.302,0.386,0.19","0.304,0.061,0.05",0.19,144,148,28,137
"17857",27808,"ENSMUSG00000035443","Thyn1","chr9","+",27006800,27006951,27006351,27006447,27007157,27007334,27808,"26,34,33,22,20","21,31,39,24,37","7,3,10","38,14,15",-2,-1,0.000250118271963,0.00833336151814,"0.382,0.354,0.297,0.314,0.213","0.084,0.097,0.25",0.168,135,152,20,67
"18026",28056,"ENSMUSG00000024049","Myom1","chr17","+",71082202,71082496,71080773,71080895,71084237,71084434,28056,"619,384,710,302,483","340,109,191,250,210","19,26,9","569,534,604",-2,-1,0,0,"0.477,0.638,0.65,0.377,0.535","0.016,0.024,0.007",0.52,2498,1100,54,1707
"18604",28953,"ENSMUSG00000022517","Mgrn1","chr16","+",4926308,4926374,4924422,4924532,4927674,4927901,28953,"125,110,183,111,82","32,15,35,23,22","49,55,40","16,28,36",-2,-1,0.000207398532744,0.00719139212072,"0.661,0.786,0.723,0.707,0.651","0.605,0.495,0.357",0.22,611,127,144,80
"18670",29056,"ENSMUSG00000038437","Mllt6","chr11","+",97678313,97678663,97677147,97677236,97678964,97679055,29056,"68,27,56,49,27","4,2,3,1,3","15,22,19","7,9,9",-2,-1,3.5215402816e-09,5.17059259278e-07,"0.895,0.871,0.903,0.961,0.818","0.517,0.55,0.514",0.363,227,13,56,25
"18717",29124,"ENSMUSG00000060373","Hnrnpc","chr14","-",52098315,52098544,52098014,52098040,52103888,52103990,29124,"8,10,17,5,3","27,31,46,27,18","2,3,5","20,43,54",-2,-1,0.00024288681048,0.00816913142989,"0.129,0.139,0.156,0.085,0.077","0.048,0.034,0.044",0.075,43,149,10,117
"18750",29161,"ENSMUSG00000020859","Spag9","chr11","+",94113262,94113301,94112032,94112146,94114172,94114349,29161,"159,104,168,114,100","58,20,28,24,25","80,48,36","29,37,52",-2,-1,9.43955285986e-05,0.00385735279053,"0.578,0.722,0.75,0.704,0.667","0.58,0.393,0.257",0.274,645,155,164,118
"18884",29423,"ENSMUSG00000026074","Map4k4","chr1","+",40003756,40003987,40000530,40000749,40004806,40004913,29423,"35,43,45,32,28","26,18,24,26,15","7,5,10","12,14,10",-2,-1,0.00100493309042,0.0259963857777,"0.402,0.544,0.484,0.381,0.483","0.226,0.152,0.333",0.222,183,109,22,36
"18990",29613,"ENSMUSG00000037736","Limch1","chr5","+",67036025,67036103,67034165,67034289,67044345,67044454,29613,"61,43,85,50,79","75,20,29,51,21","20,3,24","31,29,34",-2,-1,3.87676996131e-05,0.00187582801082,"0.289,0.518,0.594,0.329,0.653","0.244,0.049,0.261",0.292,318,196,47,94
"19011",29646,"ENSMUSG00000055407","Map6","chr7","+",99317471,99317668,99315688,99315902,99335984,99337136,29646,"2,10,4,2,0","15,5,20,4,12","0,0,1","2,7,3",-2,-1,0.000846128347078,0.0225506210071,"0.063,0.5,0.091,0.2,0.0","0.0,0.0,0.143",0.123,18,56,1,12
"19164",29926,"ENSMUSG00000020409","Slu7","chr11","+",43436353,43436432,43433743,43433819,43437344,43437530,29926,"23,16,7,18,6","2,0,1,1,2","10,17,19","1,12,6",-2,-1,0.000741395872506,0.0204248506637,"0.852,1.0,0.778,0.9,0.6","0.833,0.415,0.613",0.206,70,6,46,19
"19216",30001,"ENSMUSG00000030545","Pex11a","chr7","-",79740164,79740280,79735956,79737910,79742909,79743080,30001,"5,17,21,23,14","0,1,0,2,0","23,8,12","2,2,2",-2,-1,0.00107541403061,0.027515601757,"1.0,0.895,1.0,0.852,1.0","0.852,0.667,0.75",0.193,80,3,43,6
"19247",30051,"ENSMUSG00000038764","Ptpn3","chr4","-",57240785,57240849,57239527,57239700,57244974,57245063,30051,"207,215,416,284,180","6,2,17,8,3","195,103,85","14,12,9",-2,-1,3.38034495473e-06,0.000232904673418,"0.945,0.982,0.924,0.947,0.968","0.874,0.811,0.825",0.117,1302,36,383,35
"19451",30344,"ENSMUSG00000064080","Fbln2","chr6","+",91259629,91259770,91257724,91257826,91263338,91263473,30344,"115,124,302,215,119","98,44,116,80,62","37,28,39","20,69,45",-2,-1,0.00155139057374,0.0363756666464,"0.37,0.585,0.566,0.573,0.49","0.481,0.169,0.302",0.199,875,400,104,134
"19585",30545,"ENSMUSG00000029560","Snx8","chr5","-",140353432,140353513,140353034,140353195,140355959,140356081,30545,"17,21,29,21,25","0,0,0,1,1","5,6,14","5,2,2",-2,-1,4.97846920355e-08,5.76041355128e-06,"1.0,1.0,1.0,0.913,0.926","0.333,0.6,0.778",0.397,113,2,25,9
"19649",30651,"ENSMUSG00000021585","Cast","chr13","-",74748804,74748861,74748204,74748243,74754310,74754370,30651,"13,11,15,25,9","54,75,94,58,41","8,8,1","61,73,79",-2,-1,6.15315233569e-05,0.00272917944223,"0.107,0.068,0.074,0.177,0.099","0.062,0.052,0.006",0.065,73,322,17,213
"19839",30948,"ENSMUSG00000030695","Aldoa","chr7","-",126797973,126798126,126797643,126797776,126798822,126798912,30948,"38,44,52,32,17","3,2,2,3,2","43,76,65","5,16,18",-2,-1,0.000121271617842,0.00471144661288,"0.864,0.917,0.929,0.842,0.81","0.811,0.704,0.644",0.153,183,12,184,39
"19841",30950,"ENSMUSG00000030695","Aldoa","chr7","-",126797973,126798126,126797643,126797776,126800001,126800036,30950,"39,44,52,32,17","176,171,93,145,99","44,83,70","648,2583,2340",-2,-1,0,0,"0.1,0.114,0.218,0.099,0.079","0.033,0.016,0.015",0.101,184,684,197,5571
"20127",31425,"ENSMUSG00000063511","Snrnp70","chr7","-",45395092,45395172,45394658,45394815,45395508,45395709,31425,"12,7,9,8,9","50,35,70,42,39","1,2,2","38,43,53",-2,-1,4.65471643774e-06,0.00031065489956,"0.107,0.091,0.06,0.087,0.103","0.013,0.023,0.019",0.071,45,236,5,134
"20165",31482,"ENSMUSG00000032478","Nme6","chr9","+",109835317,109835414,109833029,109833295,109839607,109839710,31482,"33,82,33,31,42","0,1,4,1,1","22,68,63","0,6,10",-2,-1,0.00126032930689,0.0311280869416,"1.0,0.976,0.805,0.939,0.955","1.0,0.85,0.759",0.065,221,7,153,16
"20212",31555,"ENSMUSG00000035776","Cd99l2","chrX","-",71449938,71450007,71441073,71441145,71450610,71450673,31555,"47,69,84,52,38","17,19,13,8,19","16,30,42","28,20,45",-2,-1,9.49680222573e-07,7.687715566e-05,"0.58,0.645,0.764,0.765,0.5","0.222,0.429,0.318",0.328,290,76,88,93
"20539",32026,"ENSMUSG00000056851","Pcbp2","chr15","+",102485947,102486040,102484153,102484240,102487087,102487128,32026,"468,359,500,471,322","188,201,224,202,164","249,287,331","139,188,224",-2,-1,0.001916977477,0.0432793748519,"0.555,0.472,0.527,0.538,0.495","0.472,0.433,0.425",0.074,2120,979,867,551
"20540",32027,"ENSMUSG00000056851","Pcbp2","chr15","+",102485947,102486040,102484153,102484240,102488204,102488277,32027,"232,173,235,253,159","12,16,10,7,4","129,169,187","27,18,14",-2,-1,4.31203895952e-05,0.002058370167,"0.906,0.844,0.922,0.948,0.952","0.705,0.824,0.87",0.115,1052,49,485,59
"20541",32028,"ENSMUSG00000056851","Pcbp2","chr15","+",102487087,102487129,102484153,102484240,102488204,102488255,32028,"390,378,483,386,322","12,16,10,7,4","246,354,402","27,18,14",-2,-1,4.44443386033e-05,0.00210739414001,"0.942,0.922,0.96,0.965,0.976","0.82,0.908,0.935",0.065,1959,49,1002,59
"20852",32497,"ENSMUSG00000035585","Tsen34","chr7","+",3695712,3695833,3695351,3695621,3700527,3700887,32497,"10,18,14,2,11","44,41,70,77,60","1,0,1","28,31,15",-2,-1,4.57892962658e-06,0.000306557898585,"0.102,0.18,0.091,0.013,0.084","0.018,0.0,0.032",0.077,55,292,2,74
"20898",32561,"ENSMUSG00000061462","Obscn","chr11","-",59055960,59056224,59054161,59054425,59067065,59067329,32561,"6,13,28,16,11","2,0,1,1,1","10,11,21","4,3,29",-2,-1,3.96283554305e-07,3.51536536298e-05,"0.6,1.0,0.933,0.889,0.846","0.556,0.647,0.266",0.364,74,5,42,36
"20908",32571,"ENSMUSG00000061462","Obscn","chr11","-",59062030,59062294,59053573,59053837,59064186,59064450,32571,"6,3,4,4,5","7,5,21,14,16","0,4,0","36,13,7",-2,-1,0.000351562635377,0.0111705872098,"0.3,0.231,0.087,0.125,0.135","0.0,0.133,0.0",0.131,22,63,4,56
"20915",32578,"ENSMUSG00000061462","Obscn","chr11","-",59062030,59062294,59061423,59061687,59067065,59067329,32578,"54,32,53,27,25","0,2,4,1,0","13,5,13","6,1,1",-2,-1,0.000803367133221,0.0217327652685,"1.0,0.889,0.869,0.931,1.0","0.52,0.714,0.867",0.237,191,7,31,8
"20916",32579,"ENSMUSG00000061462","Obscn","chr11","-",59062646,59062910,59054161,59054425,59064186,59064450,32579,"47,23,102,48,34","0,7,6,0,0","13,15,12","5,4,3",-2,-1,0.000199061428573,0.00694910550239,"1.0,0.622,0.895,1.0,1.0","0.565,0.652,0.667",0.275,254,13,40,12
"20920",32583,"ENSMUSG00000061462","Obscn","chr11","-",59062646,59062910,59061423,59061687,59064186,59064450,32583,"54,28,118,61,39","2,1,0,0,0","16,20,14","6,6,1",-2,-1,8.0959550175e-10,1.34658501815e-07,"0.931,0.933,1.0,1.0,1.0","0.571,0.625,0.875",0.282,300,3,50,13
"20928",32592,"ENSMUSG00000061462","Obscn","chr11","-",59064186,59064450,59054161,59054425,59067065,59067329,32592,"114,67,171,99,71","2,0,1,1,1","66,88,54","4,3,29",-2,-1,5.61940317612e-08,6.33000495342e-06,"0.966,1.0,0.988,0.98,0.973","0.892,0.936,0.482",0.211,522,5,208,36
"21013",32711,"ENSMUSG00000069601","Ank3","chr10","+",69904447,69904510,69904197,69904270,69927694,69927818,32711,"11,3,23,15,5","18,1,15,11,6","6,2,2","28,37,28",-2,-1,1.6252408308e-09,2.52564797721e-07,"0.234,0.6,0.434,0.405,0.294","0.097,0.026,0.034",0.341,57,51,10,93
"21025",32727,"ENSMUSG00000069601","Ank3","chr10","+",70006799,70006853,70004609,70004991,70008777,70008864,32727,"140,77,120,110,97","25,4,6,12,8","34,24,9","17,28,25",-2,-1,1.19437792989e-12,2.73422646531e-10,"0.737,0.906,0.909,0.821,0.858","0.5,0.3,0.153",0.529,544,55,67,70
"21027",32729,"ENSMUSG00000069601","Ank3","chr10","+",70006802,70006853,70004609,70004991,70008777,70008864,32729,"170,111,179,119,118","25,4,6,12,8","49,26,17","17,28,25",-2,-1,6.59861054686e-12,1.36392639362e-09,"0.773,0.933,0.937,0.832,0.881","0.59,0.317,0.254",0.484,697,55,92,70
"21211",32998,"ENSMUSG00000033021","Gmppa","chr1","+",75436145,75436312,75435942,75436011,75436777,75436838,32998,"10,7,17,16,7","0,0,2,1,0","8,7,4","3,2,2",-2,-1,7.71545688494e-06,0.000483123756119,"1.0,1.0,0.81,0.889,1.0","0.571,0.636,0.5",0.371,57,3,19,7
"21239",33041,"ENSMUSG00000041225","Arhgap12","chr18","-",6111684,6112439,6069830,6070091,6115813,6115850,33041,"17,23,32,23,17","0,0,0,2,1","22,20,22","1,6,4",-2,-1,2.00434420361e-06,0.000150113568699,"1.0,1.0,1.0,0.852,0.895","0.917,0.625,0.733",0.191,112,3,64,11
