ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3245	"ENSMUSG00000020692"	"Nle1"	chr11	-	82902994	82904136	82902994	82903197	82904089	82904136	3245	3,1,2,7,0	6,2,7,1,6	0,0,2	2,3,0	-2	-1	0.128332667247	0.912425076458	0.2,0.2,0.125,0.778,0.0	0.0,0.0,1.0	-0.073
3257	"ENSMUSG00000112148"	"Lilrb4a"	chr10	+	51493169	51494178	51493169	51493205	51494061	51494178	3257	0,0,3,0,0	2,1,3,1,0	0,0,0	0,3,2	-2	-1	1	1.0	0.0,0.0,0.333,0.0,NA	NA,0.0,0.0	0.083
3258	"ENSMUSG00000034024"	"Cct2"	chr10	-	117061297	117061581	117061297	117061410	117061504	117061581	3258	51,79,76,50,32	206,210,288,224,160	30,52,52	132,111,83	-2	-1	0.0080226873239	0.210424769827	0.11,0.158,0.117,0.1,0.091	0.102,0.19,0.239	-0.062
3259	"ENSMUSG00000034024"	"Cct2"	chr10	-	117062975	117063375	117062975	117063050	117063159	117063375	3259	5,2,1,3,1	0,0,0,1,2	2,2,10	0,0,0	-2	-1	1	1.0	1.0,1.0,1.0,0.6,0.2	1.0,1.0,1.0	-0.24
3262	"ENSMUSG00000003199"	"Mpnd"	chr17	+	56012270	56012492	56012270	56012343	56012415	56012492	3262	5,1,8,8,3	74,100,84,85,68	2,2,5	84,125,99	-2	-1	0.0445258092051	0.506561742406	0.033,0.005,0.045,0.045,0.022	0.012,0.008,0.025	0.015
3266	"ENSMUSG00000042185"	"Nfrkb"	chr9	+	31397719	31398644	31397719	31397793	31398559	31398644	3266	8,0,0,4,1	5,2,14,4,8	0,0,0	2,3,5	-2	-1	0.000344897325417	0.041652984685	0.444,0.0,0.0,0.333,0.059	0.0,0.0,0.0	0.167
3267	"ENSMUSG00000042185"	"Nfrkb"	chr9	+	31402234	31403074	31402234	31402278	31403013	31403074	3267	0,0,1,3,1	14,2,12,10,7	0,0,0	9,3,4	-2	-1	1	1.0	0.0,0.0,0.04,0.13,0.067	0.0,0.0,0.0	0.047
3269	"ENSMUSG00000028107"	"Tars2"	chr3	-	95748486	95750417	95748486	95748554	95750338	95750417	3269	10,9,12,10,19	0,0,1,0,2	10,4,8	0,0,0	-2	-1	1	1.0	1.0,1.0,0.857,1.0,0.826	1.0,1.0,1.0	-0.063
3270	"ENSMUSG00000028107"	"Tars2"	chr3	-	95748486	95750417	95748486	95748633	95750338	95750417	3270	2,3,0,2,0	38,19,37,46,37	2,0,2	21,30,26	-2	-1	1	1.0	0.026,0.073,0.0,0.021,0.0	0.045,0.0,0.037	-0.003
3274	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125151794	125152771	125151794	125151803	125152613	125152771	3274	2,2,7,10,2	7,9,1,10,3	3,4,1	5,2,2	-2	-1	0.903644716057	1.0	0.125,0.1,0.778,0.333,0.25	0.231,0.5,0.2	0.007
3287	"ENSMUSG00000026554"	"Dcaf8"	chr1	+	172186295	172187460	172186295	172186368	172187352	172187460	3287	1,0,2,1,0	0,0,1,2,0	1,0,1	1,0,0	-2	-1	1	1.0	1.0,NA,0.5,0.2,NA	0.333,NA,1.0	-0.1
3288	"ENSMUSG00000069678"	"Pcgf1"	chr6	+	83080549	83080854	83080549	83080630	83080709	83080854	3288	0,0,0,0,0	13,3,6,8,12	2,0,0	17,13,5	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.056,0.0,0.0	-0.019
3289	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86511588	86511887	86511588	86511666	86511824	86511887	3289	0,0,0,0,3	42,33,48,31,26	0,0,0	29,16,15	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.055	0.0,0.0,0.0	0.011
3290	"ENSMUSG00000027671"	"Actl6a"	chr3	+	32720185	32720515	32720185	32720300	32720434	32720515	3290	1,0,1,0,0	43,43,59,43,36	0,0,0	18,32,19	-2	-1	1	1.0	0.011,0.0,0.008,0.0,0.0	0.0,0.0,0.0	0.004
3292	"ENSMUSG00000040359"	"Ufl1"	chr4	-	25269027	25270618	25269027	25269174	25270559	25270618	3292	5,1,3,2,0	28,19,43,31,27	1,4,1	14,26,13	-2	-1	0.672304924284	1.0	0.082,0.026,0.034,0.031,0.0	0.034,0.071,0.037	-0.013
3296	"ENSMUSG00000089847"	"Timm10b"	chr7	+	105640761	105641228	105640761	105640857	105641027	105641228	3296	0,0,0,0,0	39,83,43,35,23	0,1,1	29,62,52	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.008,0.01	-0.006
3298	"ENSMUSG00000023175"	"Bsg"	chr10	+	79710637	79710920	79710637	79710724	79710839	79710920	3298	157,190,189,183,160	0,3,0,1,0	148,146,173	0,0,0	-2	-1	1	1.0	1.0,0.969,1.0,0.989,1.0	1.0,1.0,1.0	-0.008
3299	"ENSMUSG00000041420"	"Meis3"	chr7	+	16178744	16179100	16178744	16178795	16178950	16179100	3299	0,0,4,0,0	0,1,4,0,0	0,0,0	0,0,1	-2	-1	1	1.0	NA,0.0,0.333,NA,NA	NA,NA,0.0	0.167
3301	"ENSMUSG00000050211"	"Pla2g4e"	chr2	-	120186346	120187238	120186346	120186410	120187195	120187238	3301	4,1,1,2,1	26,36,49,23,30	4,0,6	27,27,47	-2	-1	0.116712113116	0.860272383062	0.071,0.014,0.01,0.042,0.016	0.069,0.0,0.06	-0.012
3304	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10206423	10207300	10206423	10206533	10207163	10207300	3304	0,1,0,0,1	149,223,170,148,103	0,0,0	108,306,233	-2	-1	1	1.0	0.0,0.002,0.0,0.0,0.005	0.0,0.0,0.0	0.001
3306	"ENSMUSG00000035781"	"R3hdm4"	chr10	-	79911941	79912160	79911941	79911997	79912074	79912160	3306	1,5,3,9,3	114,92,144,109,84	4,3,9	80,80,104	-2	-1	0.202244167429	1.0	0.004,0.026,0.01,0.04,0.018	0.024,0.018,0.041	-0.008
3307	"ENSMUSG00000002871"	"Tpra1"	chr6	+	88910150	88910401	88910150	88910261	88910340	88910401	3307	17,10,11,8,8	28,11,24,29,17	11,2,5	18,30,9	-2	-1	0.173560692524	1.0	0.233,0.313,0.186,0.121,0.19	0.234,0.032,0.217	0.048
3325	"ENSMUSG00000032399"	"Rpl4"	chr9	+	64175193	64175722	64175193	64175300	64175583	64175722	3325	1,0,0,0,0	1026,1011,1240,901,780	1,1,0	659,568,592	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.001,0.001,0.0	-0.001
3327	"ENSMUSG00000041460"	"Cacna2d4"	chr6	+	119241152	119242940	119241152	119241212	119242777	119242940	3327	0,0,0,0,0	2,1,0,0,5	2,1,2	9,33,14	-2	-1	1	1.0	0.0,0.0,NA,NA,0.0	0.1,0.015,0.067	-0.061
3336	"ENSMUSG00000022443"	"Myh9"	chr15	-	77791047	77791779	77791047	77791146	77791715	77791779	3336	0,0,0,0,0	49,7,58,42,27	1,0,0	32,48,30	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.015,0.0,0.0	-0.005
3342	"ENSMUSG00000031796"	"Cfap20"	chr8	-	95422782	95424696	95422782	95422894	95424616	95424696	3342	0,0,0,1,0	20,30,34,22,18	0,0,0	6,11,8	-2	-1	1	1.0	0.0,0.0,0.0,0.022,0.0	0.0,0.0,0.0	0.004
3344	"ENSMUSG00000056941"	"Commd7"	chr2	-	153618833	153621819	153618833	153619512	153621769	153621819	3344	0,0,0,0,1	0,0,0,0,0	0,1,1	0,0,1	-2	-1	1	1.0	NA,NA,NA,NA,1.0	NA,1.0,0.333	0.334
3345	"ENSMUSG00000003038"	"Hmgn2"	chr4	-	133966428	133966795	133966428	133966479	133966759	133966795	3345	0,1,0,0,0	0,2,0,3,1	3,0,0	0,1,0	-2	-1	1	1.0	NA,0.2,NA,0.0,0.0	1.0,0.0,NA	-0.433
3346	"ENSMUSG00000003038"	"Hmgn2"	chr4	-	133966428	133966795	133966428	133966479	133966765	133966795	3346	0,1,0,0,0	109,106,121,116,81	0,0,0	47,48,37	-2	-1	1	1.0	0.0,0.005,0.0,0.0,0.0	0.0,0.0,0.0	0.001
3347	"ENSMUSG00000070424"	"Art5"	chr7	-	102097780	102098510	102097780	102097934	102098215	102098510	3347	0,0,0,4,0	0,0,1,0,1	0,0,0	0,1,0	-2	-1	1	1.0	NA,NA,0.0,1.0,0.0	NA,0.0,NA	0.333
3353	"ENSMUSG00000035047"	"Kri1"	chr9	-	21281661	21281911	21281661	21281739	21281814	21281911	3353	0,0,0,3,0	13,13,11,8,8	1,0,0	7,7,17	-2	-1	1	1.0	0.0,0.0,0.0,0.158,0.0	0.067,0.0,0.0	0.009
3360	"ENSMUSG00000041560"	"Nop53"	chr7	-	15937837	15938230	15937837	15937889	15938173	15938230	3360	7,1,6,6,2	165,150,158,158,114	1,4,0	58,39,33	-2	-1	0.811615937915	1.0	0.021,0.003,0.019,0.019,0.009	0.009,0.049,0.0	-0.005
3361	"ENSMUSG00000036622"	"Atp13a2"	chr4	+	140993947	140994391	140993947	140994062	140994311	140994391	3361	0,0,1,0,0	13,15,22,19,23	0,0,0	13,12,6	-2	-1	1	1.0	0.0,0.0,0.022,0.0,0.0	0.0,0.0,0.0	0.004
3362	"ENSMUSG00000036622"	"Atp13a2"	chr4	+	141002456	141002783	141002456	141002546	141002623	141002783	3362	1,3,2,2,2	26,12,30,22,15	4,0,0	15,10,13	-2	-1	0.602371239738	1.0	0.019,0.111,0.032,0.043,0.063	0.118,0.0,0.0	0.014
3373	"ENSMUSG00000051169"	"Rpusd3"	chr6	-	113417140	113417411	113417140	113417225	113417303	113417411	3373	0,0,0,0,0	11,10,14,18,9	0,0,2	14,9,8	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.111	-0.037
3374	"ENSMUSG00000002043"	"Trappc6a"	chr7	+	19514421	19515090	19514421	19514539	19515006	19515090	3374	1,0,1,0,0	17,10,19,14,15	0,0,0	2,3,2	-2	-1	1	1.0	0.029,0.0,0.026,0.0,0.0	0.0,0.0,0.0	0.011
3375	"ENSMUSG00000002043"	"Trappc6a"	chr7	+	19514421	19515090	19514421	19514539	19515024	19515090	3375	7,2,10,5,2	0,1,0,0,0	4,0,4	0,0,0	-2	-1	1	1.0	1.0,0.5,1.0,1.0,1.0	1.0,NA,1.0	-0.1
3376	"ENSMUSG00000027349"	"Fam98b"	chr2	+	117257633	117259355	117257633	117257779	117259220	117259355	3376	0,0,1,0,1	20,26,39,22,17	0,0,0	23,36,26	-2	-1	1	1.0	0.0,0.0,0.013,0.0,0.029	0.0,0.0,0.0	0.008
3379	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	74300577	74301358	74300577	74300771	74301323	74301358	3379	15,6,15,13,5	105,111,185,157,137	4,4,5	111,144,117	-2	-1	0.00415739310293	0.16317767929	0.067,0.026,0.039,0.04,0.018	0.018,0.014,0.021	0.02
3383	"ENSMUSG00000030727"	"Rabep2"	chr7	+	126444522	126444936	126444522	126444578	126444819	126444936	3383	0,0,0,4,1	4,9,2,6,1	0,0,0	2,1,4	-2	-1	0.599867923396	1.0	0.0,0.0,0.0,0.25,0.333	0.0,0.0,0.0	0.117
3385	"ENSMUSG00000014606"	"Slc25a11"	chr11	-	70645169	70645440	70645169	70645269	70645349	70645440	3385	80,74,109,75,71	432,451,531,471,371	74,76,71	423,410,389	-2	-1	1	1.0	0.085,0.076,0.093,0.074,0.087	0.08,0.085,0.084	0.0
3388	"ENSMUSG00000028041"	"Adam15"	chr3	-	89343387	89343977	89343387	89343583	89343672	89343977	3388	1,0,0,0,0	83,61,113,76,78	0,0,0	15,30,31	-2	-1	1	1.0	0.006,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.001
3389	"ENSMUSG00000028041"	"Adam15"	chr3	-	89347151	89347485	89347151	89347228	89347406	89347485	3389	2,0,1,1,2	63,64,70,66,58	1,0,1	18,36,21	-2	-1	1	1.0	0.016,0.0,0.007,0.008,0.017	0.027,0.0,0.023	-0.007
3398	"ENSMUSG00000007097"	"Atp1a2"	chr1	-	172278534	172278994	172278534	172278680	172278870	172278994	3398	1,0,0,1,1	1585,1023,1400,1220,1089	2,2,0	881,1109,1072	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.001,0.001,0.0	-0.001
3399	"ENSMUSG00000022843"	"Clcn2"	chr16	-	20710271	20710639	20710271	20710427	20710554	20710639	3399	1,0,0,0,0	3,3,6,4,1	0,0,0	3,0,2	-2	-1	1	1.0	0.143,0.0,0.0,0.0,0.0	0.0,NA,0.0	0.029
3402	"ENSMUSG00000040327"	"Cul9"	chr17	-	46521335	46521984	46521335	46521515	46521850	46521984	3402	0,0,0,1,0	10,0,9,0,5	0,0,0	3,5,2	-2	-1	1	1.0	0.0,NA,0.0,1.0,0.0	0.0,0.0,0.0	0.25
3403	"ENSMUSG00000042918"	"Mamstr"	chr7	+	45642747	45643324	45642747	45642929	45643236	45643324	3403	10,0,1,2,0	69,17,54,43,33	0,0,1	42,19,36	-2	-1	0.121496511714	0.883099645329	0.068,0.0,0.009,0.023,0.0	0.0,0.0,0.014	0.015
3404	"ENSMUSG00000054619"	"Mettl7a1"	chr15	+	100304922	100305344	100304922	100305074	100305173	100305344	3404	1,0,0,0,0	0,0,0,1,0	0,0,0	0,1,0	-2	-1	1	1.0	1.0,NA,NA,0.0,NA	NA,0.0,NA	0.5
3406	"ENSMUSG00000022386"	"Trmu"	chr15	+	85896359	85896917	85896359	85896504	85896834	85896917	3406	0,0,2,1,0	25,16,27,21,16	0,0,0	9,21,9	-2	-1	1	1.0	0.0,0.0,0.036,0.023,0.0	0.0,0.0,0.0	0.012
3411	"ENSMUSG00000028104"	"Polr3gl"	chr3	-	96579797	96580089	96579797	96579911	96580015	96580089	3411	4,2,2,3,9	94,71,96,96,92	2,2,5	70,34,39	-2	-1	0.71193583111	1.0	0.021,0.014,0.01,0.015,0.047	0.014,0.029,0.06	-0.013
3412	"ENSMUSG00000071655"	"Ubxn1"	chr19	+	8872007	8872287	8872007	8872114	8872217	8872287	3412	36,23,30,28,28	201,243,195,176,163	24,38,27	191,97,100	-2	-1	0.00920624828529	0.229425552506	0.082,0.045,0.071,0.074,0.079	0.059,0.164,0.119	-0.044
3418	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65948690	65950544	65948690	65948790	65950479	65950544	3418	3,0,3,0,0	15,6,8,8,2	0,1,0	2,6,2	-2	-1	0.561526422673	1.0	0.091,0.0,0.158,0.0,0.0	0.0,0.077,0.0	0.024
3421	"ENSMUSG00000073418"	"C4b"	chr17	-	34728764	34729265	34728764	34728897	34729181	34729265	3421	0,0,2,0,1	14,14,25,21,11	0,0,0	2,0,1	-2	-1	1	1.0	0.0,0.0,0.038,0.0,0.043	0.0,NA,0.0	0.016
3423	"ENSMUSG00000021134"	"Srsf5"	chr12	+	80947495	80949168	80947495	80947594	80947795	80949168	3423	2,0,4,0,1	304,108,287,226,159	2,0,0	93,147,101	-2	-1	1	1.0	0.003,0.0,0.007,0.0,0.003	0.011,0.0,0.0	-0.001
3424	"ENSMUSG00000021134"	"Srsf5"	chr12	+	80947795	80949168	80947795	80947865	80949094	80949168	3424	49,20,29,24,30	4,2,7,6,4	7,25,21	2,3,2	-2	-1	0.551216945913	1.0	0.86,0.833,0.674,0.667,0.789	0.636,0.806,0.84	0.004
3425	"ENSMUSG00000021866"	"Anxa11"	chr14	+	25872511	25874031	25872511	25872898	25873943	25874031	3425	4,5,14,3,10	155,121,187,171,97	4,9,11	194,197,140	-2	-1	0.83228458158	1.0	0.013,0.02,0.036,0.009,0.049	0.01,0.022,0.038	0.002
3427	"ENSMUSG00000003099"	"Ppp5c"	chr7	-	17008613	17009058	17008613	17008712	17008992	17009058	3427	4,9,21,11,7	109,105,157,91,83	7,9,6	93,71,69	-2	-1	0.86491618893	1.0	0.018,0.041,0.063,0.057,0.04	0.036,0.06,0.042	-0.002
3433	"ENSMUSG00000038780"	"Smurf1"	chr5	-	144880624	144881819	144880624	144880700	144881617	144881819	3433	16,7,6,9,5	11,9,15,2,8	3,4,8	0,3,2	-2	-1	0.0646574799081	0.617341137573	0.421,0.28,0.167,0.692,0.238	1.0,0.4,0.667	-0.329
3434	"ENSMUSG00000038780"	"Smurf1"	chr5	-	144880624	144881819	144880624	144880709	144881617	144881819	3434	1,2,3,4,3	15,7,13,14,8	1,2,3	1,3,7	-2	-1	0.396636951306	1.0	0.032,0.125,0.103,0.125,0.158	0.333,0.25,0.176	-0.144
3435	"ENSMUSG00000032316"	"Clk3"	chr9	-	57758283	57761040	57758283	57758350	57758626	57761040	3435	6,5,2,1,1	43,40,46,63,34	2,1,1	34,37,30	-2	-1	0.13559520282	0.934499819897	0.065,0.059,0.021,0.008,0.014	0.029,0.013,0.016	0.014
3436	"ENSMUSG00000032316"	"Clk3"	chr9	-	57758283	57761040	57758283	57758350	57760823	57761040	3436	6,5,2,1,1	12,8,12,10,6	2,1,1	4,11,5	-2	-1	0.171877969443	1.0	0.2,0.238,0.077,0.048,0.077	0.2,0.043,0.091	0.017
3441	"ENSMUSG00000023088"	"Abcc1"	chr16	+	14466103	14467098	14466103	14466230	14466996	14467098	3441	0,0,0,0,0	50,24,40,44,32	0,2,0	22,42,41	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.023,0.0	-0.008
3442	"ENSMUSG00000003549"	"Ercc1"	chr7	+	19355100	19355361	19355100	19355172	19355292	19355361	3442	5,4,3,6,1	23,16,26,32,18	1,1,0	23,16,27	-2	-1	0.000546847523064	0.0469118606138	0.098,0.111,0.055,0.086,0.027	0.021,0.03,0.0	0.058
3443	"ENSMUSG00000003549"	"Ercc1"	chr7	+	19355100	19355361	19355100	19355179	19355292	19355361	3443	3,3,3,6,0	1,2,1,0,0	1,1,0	0,1,0	-2	-1	1	1.0	0.6,0.429,0.6,1.0,NA	1.0,0.333,NA	-0.009
3444	"ENSMUSG00000032577"	"Mapkapk3"	chr9	-	107262422	107263764	107262422	107262487	107263624	107263764	3444	1,1,1,0,0	21,22,31,15,27	0,2,1	19,68,77	-2	-1	1	1.0	0.023,0.022,0.016,0.0,0.0	0.0,0.014,0.006	0.006
3445	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28201260	28202348	28201260	28201440	28202100	28202348	3445	5,4,6,8,1	0,0,0,0,0	1,0,1	0,1,1	-2	-1	0.0198515426389	0.318237430548	1.0,1.0,1.0,1.0,1.0	1.0,0.0,0.333	0.556
3446	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28201260	28202348	28201260	28201440	28202114	28202348	3446	5,4,6,8,1	13,12,13,18,12	1,0,1	7,9,8	-2	-1	1	1.0	0.161,0.143,0.188,0.182,0.04	0.067,0.0,0.059	0.101
3447	"ENSMUSG00000003033"	"Ap1m1"	chr8	+	72253208	72253633	72253208	72253280	72253474	72253633	3447	0,1,4,1,2	68,48,73,47,51	1,1,1	23,49,38	-2	-1	1	1.0	0.0,0.01,0.027,0.011,0.019	0.021,0.01,0.013	-0.001
3448	"ENSMUSG00000037447"	"Arid5a"	chr1	+	36317203	36317662	36317203	36317324	36317609	36317662	3448	0,0,2,2,2	21,9,15,4,18	0,1,0	6,3,2	-2	-1	0.725128133699	1.0	0.0,0.0,0.063,0.2,0.053	0.0,0.143,0.0	0.016
3454	"ENSMUSG00000032125"	"Robo4"	chr9	+	37404073	37404521	37404073	37404201	37404292	37404521	3454	1,0,2,0,0	5,4,21,19,23	0,0,0	9,5,7	-2	-1	1	1.0	0.091,0.0,0.045,0.0,0.0	0.0,0.0,0.0	0.027
3455	"ENSMUSG00000032125"	"Robo4"	chr9	+	37405572	37406083	37405572	37405741	37405897	37406083	3455	1,0,2,0,0	55,22,36,45,44	0,0,0	22,15,20	-2	-1	1	1.0	0.009,0.0,0.027,0.0,0.0	0.0,0.0,0.0	0.007
3458	"ENSMUSG00000034863"	"Ano8"	chr8	-	71478720	71479058	71478720	71478831	71478926	71479058	3458	1,0,0,0,0	20,13,11,9,11	0,0,0	3,9,3	-2	-1	1	1.0	0.024,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.005
3459	"ENSMUSG00000034863"	"Ano8"	chr8	-	71480435	71482188	71480435	71481242	71482132	71482188	3459	2,0,1,2,0	1,0,0,1,0	0,1,0	0,1,0	-2	-1	1	1.0	0.5,NA,1.0,0.5,NA	NA,0.333,NA	0.334
3461	"ENSMUSG00000024188"	"Luc7l"	chr17	+	26253973	26255125	26253973	26254044	26255030	26255125	3461	5,6,11,4,8	5,0,4,3,6	4,2,0	2,8,2	-2	-1	0.0153196712072	0.28455611809	0.333,1.0,0.579,0.4,0.4	0.5,0.111,0.0	0.339
3462	"ENSMUSG00000005823"	"Gpr108"	chr17	-	57237205	57237497	57237205	57237323	57237423	57237497	3462	2,1,0,2,0	37,29,48,36,41	0,1,4	23,57,39	-2	-1	0.564457518456	1.0	0.026,0.017,0.0,0.027,0.0	0.0,0.009,0.049	-0.005
3469	"ENSMUSG00000027406"	"Idh3b"	chr2	-	130283937	130284248	130283937	130284036	130284170	130284248	3469	33,52,33,43,17	802,1542,947,858,689	34,76,98	753,1828,1600	-2	-1	0.0184155616642	0.307579061838	0.02,0.017,0.017,0.024,0.012	0.022,0.02,0.03	-0.006
3472	"ENSMUSG00000038828"	"Tmem214"	chr5	+	30871419	30871855	30871419	30871570	30871720	30871855	3472	0,0,0,0,0	29,39,58,44,25	0,2,0	19,16,20	-2	-1	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.059,0.0	-0.02
3474	"ENSMUSG00000038828"	"Tmem214"	chr5	+	30872686	30873144	30872686	30872768	30873042	30873144	3474	0,1,0,2,3	53,35,73,47,44	0,4,0	20,24,31	-2	-1	0.572073709589	1.0	0.0,0.014,0.0,0.021,0.033	0.0,0.077,0.0	-0.012
3475	"ENSMUSG00000038828"	"Tmem214"	chr5	+	30872686	30873144	30872686	30872904	30873042	30873144	3475	0,0,0,0,0	0,2,0,2,0	0,2,0	1,3,4	-2	-1	1	1.0	NA,0.0,NA,0.0,NA	0.0,0.25,0.0	-0.083
3479	"ENSMUSG00000033542"	"Arhgef5"	chr6	+	43283892	43285429	43283892	43284054	43285358	43285429	3479	0,0,0,5,1	1,1,4,3,6	0,0,0	1,2,1	-2	-1	0.277605232082	1.0	0.0,0.0,0.0,0.455,0.077	0.0,0.0,0.0	0.106
3481	"ENSMUSG00000041477"	"Dcp1b"	chr6	+	119214769	119217979	119214769	119215606	119217901	119217979	3481	2,2,3,2,3	0,0,2,0,0	3,1,0	0,0,0	-2	-1	1	1.0	1.0,1.0,0.429,1.0,1.0	1.0,1.0,NA	-0.114
3483	"ENSMUSG00000112023"	"Lilr4b"	chr10	+	51481139	51483878	51481139	51481869	51482868	51483878	3483	0,0,2,0,0	7,2,1,0,0	0,0,0	0,1,4	-2	-1	1	1.0	0.0,0.0,0.5,NA,NA	NA,0.0,0.0	0.167
3484	"ENSMUSG00000112023"	"Lilr4b"	chr10	+	51482868	51483878	51482868	51482904	51483761	51483878	3484	2,0,0,0,0	5,1,2,0,0	0,1,0	0,0,3	-2	-1	1	1.0	0.167,0.0,0.0,NA,NA	NA,1.0,0.0	-0.444
3488	"ENSMUSG00000029632"	"Ndufa4"	chr6	-	11905201	11906108	11905201	11905262	11906019	11906108	3488	367,603,425,304,314	2298,3895,3055,2399,2166	325,391,362	1853,2197,2336	-2	-1	0.0682851807017	0.63401799522	0.074,0.072,0.065,0.06,0.068	0.081,0.082,0.072	-0.011
3489	"ENSMUSG00000002012"	"Pnck"	chrX	-	73657230	73657513	73657230	73657343	73657437	73657513	3489	1,0,1,0,0	17,7,23,15,25	0,0,1	15,7,14	-2	-1	1	1.0	0.029,0.0,0.021,0.0,0.0	0.0,0.0,0.034	-0.001
3495	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127802235	127803802	127802235	127802398	127802785	127803802	3495	0,1,0,0,0	24,17,37,15,20	0,0,0	14,14,7	-2	-1	1	1.0	0.0,0.029,0.0,0.0,0.0	0.0,0.0,0.0	0.006
3502	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129716866	129715683	129715763	129716726	129716866	3502	0,0,0,1,0	34,45,34,38,16	0,1,0	9,55,39	-2	-1	1	1.0	0.0,0.0,0.0,0.013,0.0	0.0,0.009,0.0	-0.0
3508	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141432020	141432753	141432020	141432139	141432662	141432753	3508	3,0,11,10,2	66,63,76,78,40	1,2,0	26,29,12	-2	-1	0.0286463090777	0.384399190188	0.022,0.0,0.067,0.06,0.024	0.019,0.033,0.0	0.017
3509	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141432020	141432753	141432020	141432158	141432662	141432753	3509	3,0,11,10,2	0,0,0,1,0	1,2,0	0,0,0	-2	-1	1	1.0	1.0,NA,1.0,0.833,1.0	1.0,1.0,NA	-0.042
3512	"ENSMUSG00000032295"	"Man2c1"	chr9	+	57137281	57137585	57137281	57137374	57137468	57137585	3512	4,0,0,0,0	19,31,36,20,12	0,0,0	7,11,10	-2	-1	1	1.0	0.095,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.019
3518	"ENSMUSG00000092607"	"Scnm1"	chr3	-	95133199	95133628	95133199	95133288	95133557	95133628	3518	3,0,1,0,2	40,28,42,31,28	3,0,1	24,21,35	-2	-1	0.597646561782	1.0	0.036,0.0,0.012,0.0,0.034	0.059,0.0,0.014	-0.008
3520	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66149030	66149313	66149030	66149099	66149212	66149313	3520	0,0,0,0,0	0,0,1,1,0	4,0,0	0,2,0	-2	-1	1	1.0	NA,NA,0.0,0.0,NA	1.0,0.0,NA	-0.5
3521	"ENSMUSG00000035842"	"Ddx11"	chr17	+	66149030	66150052	66149030	66149313	66149967	66150052	3521	0,0,0,0,0	0,0,0,0,1	0,0,3	0,0,0	-2	-1	1	1.0	NA,NA,NA,NA,0.0	NA,NA,1.0	-1.0
3524	"ENSMUSG00000004947"	"Dtx2"	chr5	+	136026469	136028572	136026469	136026607	136028498	136028572	3524	0,0,0,1,2	1,8,9,6,6	0,3,0	1,1,1	-2	-1	0.307499405805	1.0	0.0,0.0,0.0,0.077,0.143	0.0,0.6,0.0	-0.156
3527	"ENSMUSG00000009555"	"Cdk9"	chr2	-	32709466	32709944	32709466	32709615	32709772	32709944	3527	1,0,0,0,0	55,22,41,37,39	0,0,0	16,30,17	-2	-1	1	1.0	0.009,0.0,0.0,0.0,0.0	0.0,0.0,0.0	0.002
3529	"ENSMUSG00000079110"	"Capn3"	chr2	+	120495235	120496073	120495235	120495247	120495864	120496073	3529	40,13,33,11,21	160,108,307,138,155	9,5,12	133,99,103	-2	-1	0.00721679917426	0.201743008737	0.111,0.057,0.051,0.038,0.063	0.033,0.025,0.055	0.026
3530	"ENSMUSG00000079110"	"Capn3"	chr2	+	120502386	120502593	120502386	120502444	120502528	120502593	3530	25,22,34,25,30	176,99,233,103,129	20,30,19	124,148,127	-2	-1	0.653566361207	1.0	0.066,0.1,0.068,0.108,0.104	0.075,0.092,0.07	0.01
3533	"ENSMUSG00000034248"	"Slc25a37"	chr14	-	69247580	69249622	69247580	69247637	69248882	69249622	3533	2,1,6,6,0	0,0,0,0,0	1,6,1	0,2,1	-2	-1	1	1.0	1.0,1.0,1.0,1.0,NA	1.0,0.6,0.333	0.356
