ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2579	"ENSMUSG00000028107"	"Tars2"	chr3	-	95748486	95750417	95750338	95750417	95748041	95748140	2579	14,28,15	0,0,0	25,12,17	3,0,0	-2	-1	0.706171581504	1.0	1.0,1.0,1.0	0.806,1.0,1.0	0.065
2580	"ENSMUSG00000028107"	"Tars2"	chr3	-	95750837	95750984	95750866	95750984	95750700	95750765	2580	0,0,0	26,23,24	1,0,0	25,15,9	-2	-1	1	1.0	0.0,0.0,0.0	0.02,0.0,0.0	-0.007
2581	"ENSMUSG00000028107"	"Tars2"	chr3	-	95754318	95754515	95754371	95754515	95753006	95753130	2581	21,30,17	0,1,2	28,21,23	0,0,0	-2	-1	0.842993558852	1.0	1.0,0.938,0.81	1.0,1.0,1.0	-0.084
2583	"ENSMUSG00000030748"	"Il4ra"	chr7	+	125564551	125564736	125564551	125564727	125565636	125565724	2583	6,0,0	0,5,2	2,0,1	2,1,2	-2	-1	0.409959607997	1.0	1.0,0.0,0.0	0.333,0.0,0.2	0.156
2584	"ENSMUSG00000026987"	"Baz2b"	chr2	-	59907438	59907749	59907543	59907749	59906915	59907051	2584	4,9,1	0,0,3	2,8,8	3,0,1	-2	-1	0.406686884559	1.0	1.0,1.0,0.143	0.25,1.0,0.8	0.031
2585	"ENSMUSG00000024856"	"Cdk2ap2"	chr19	+	4097400	4097733	4097400	4097507	4097816	4097917	2585	3,0,4	18,14,20	1,1,1	22,22,15	-2	-1	0.0656023411389	0.676464720584	0.077,0.0,0.091	0.022,0.022,0.032	0.031
2586	"ENSMUSG00000024856"	"Cdk2ap2"	chr19	+	4097816	4097917	4097816	4097907	4098004	4098137	2586	35,15,36	1,0,0	32,18,21	1,0,2	-2	-1	0.765943227141	1.0	0.946,1.0,1.0	0.941,1.0,0.84	0.055
2589	"ENSMUSG00000036402"	"Gng12"	chr6	+	66943824	66943882	66943824	66943877	67015724	67015843	2589	0,1,0	5,2,2	0,0,1	2,3,2	-2	-1	1	1.0	0.0,0.2,0.0	0.0,0.0,0.2	0.0
2596	"ENSMUSG00000022793"	"B4galt4"	chr16	+	38763068	38763191	38763068	38763129	38765914	38766019	2596	7,6,3	1,1,1	15,6,6	3,1,2	-2	-1	0.28409485823	1.0	0.778,0.75,0.6	0.714,0.75,0.6	0.021
2597	"ENSMUSG00000022235"	"Cmbl"	chr15	+	31581839	31582073	31581839	31582037	31583964	31584072	2597	145,169,63	2,2,1	134,81,130	5,2,2	-2	-1	0.141044446932	1.0	0.973,0.977,0.969	0.931,0.953,0.97	0.022
2599	"ENSMUSG00000041420"	"Meis3"	chr7	+	16185447	16185521	16185447	16185517	16186056	16186504	2599	0,0,0	1,1,5	1,0,1	0,0,1	-2	-1	1	1.0	0.0,0.0,0.0	1.0,NA,0.333	-0.666
2600	"ENSMUSG00000036845"	"Lin37"	chr7	-	30557849	30557958	30557882	30557958	30557625	30557676	2600	2,0,0	7,8,19	1,0,1	4,7,6	-2	-1	1	1.0	0.125,0.0,0.0	0.111,0.0,0.077	-0.021
2601	"ENSMUSG00000029524"	"Sirt4"	chr5	-	115482574	115483118	115482623	115483118	115480230	115480525	2601	0,1,1	9,10,18	0,3,1	0,4,8	-2	-1	1	1.0	0.0,0.048,0.027	NA,0.273,0.059	-0.141
2604	"ENSMUSG00000035597"	"Prpf39"	chr12	+	65043231	65043877	65043231	65043357	65044005	65044124	2604	11,6,0	6,5,4	2,4,6	3,2,6	-2	-1	0.831587727446	1.0	0.478,0.375,0.0	0.25,0.5,0.333	-0.077
2611	"ENSMUSG00000034032"	"Rpap1"	chr2	-	119787186	119787297	119787220	119787297	119783733	119783970	2611	0,0,0	8,5,1	0,2,3	8,8,17	-2	-1	0.230279280871	1.0	0.0,0.0,0.0	0.0,0.111,0.081	-0.064
2612	"ENSMUSG00000029173"	"Sepsecs"	chr5	-	52665161	52665394	52665235	52665394	52664167	52664321	2612	0,0,0	3,2,1	1,0,0	4,4,6	-2	-1	1	1.0	0.0,0.0,0.0	0.111,0.0,0.0	-0.037
2615	"ENSMUSG00000024424"	"Ttc39c"	chr18	+	12695235	12695590	12695235	12695562	12697890	12698059	2615	0,1,0	0,0,1	4,1,1	0,0,0	-2	-1	1	1.0	NA,1.0,0.0	1.0,1.0,1.0	-0.5
2620	"ENSMUSG00000030881"	"Arfip2"	chr7	-	105637818	105638040	105637939	105638040	105637120	105637278	2620	2,5,1	0,0,0	3,3,2	0,1,0	-2	-1	1	1.0	1.0,1.0,1.0	1.0,0.6,1.0	0.133
2627	"ENSMUSG00000003038"	"Hmgn2"	chr4	-	133966759	133966795	133966765	133966795	133966428	133966479	2627	0,0,0	21,48,71	0,1,0	47,48,37	-2	-1	1	1.0	0.0,0.0,0.0	0.0,0.01,0.0	-0.003
2628	"ENSMUSG00000070424"	"Art5"	chr7	-	102097780	102098510	102098215	102098510	102097307	102097340	2628	8,17,15	0,0,0	22,14,9	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0	1.0,1.0,0.818	0.061
2629	"ENSMUSG00000070424"	"Art5"	chr7	-	102098215	102098510	102098228	102098510	102097780	102097934	2629	0,0,1	0,3,1	0,1,0	0,0,0	-2	-1	1	1.0	NA,0.0,0.333	NA,1.0,NA	-0.834
2635	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61493505	61493954	61493646	61493954	61492903	61493069	2635	0,0,1	4,1,2	0,0,0	5,2,2	-2	-1	1	1.0	0.0,0.0,0.2	0.0,0.0,0.0	0.067
2637	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61493523	61493954	61493646	61493954	61492903	61493069	2637	1,0,0	4,1,2	0,0,0	5,2,2	-2	-1	1	1.0	0.111,0.0,0.0	0.0,0.0,0.0	0.037
2638	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61493596	61493954	61493646	61493954	61492903	61493069	2638	0,0,1	4,1,2	0,0,0	5,2,2	-2	-1	1	1.0	0.0,0.0,0.2	0.0,0.0,0.0	0.067
2641	"ENSMUSG00000036578"	"Fxyd7"	chr7	-	31044707	31044750	31044716	31044750	31044570	31044611	2641	0,1,2	0,0,0	2,2,0	0,1,3	-2	-1	1	1.0	NA,1.0,1.0	1.0,0.5,0.0	0.5
2644	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	74301323	74301364	74301323	74301358	74301935	74302021	2644	105,152,95	5,4,1	92,108,101	2,4,2	-2	-1	0.842394815059	1.0	0.913,0.95,0.979	0.958,0.931,0.962	-0.003
2648	"ENSMUSG00000041396"	"Mettl18"	chr1	+	163994888	163995071	163994888	163994977	163995913	163997243	2648	0,4,2	0,1,5	2,0,0	0,0,1	-2	-1	1	1.0	NA,0.667,0.167	1.0,NA,0.0	-0.083
2651	"ENSMUSG00000053819"	"Camk2d"	chr3	+	126770784	126771846	126770784	126770857	126780359	126780462	2651	0,3,0	5,22,8	2,2,2	18,13,17	-2	-1	0.16817671403	1.0	0.0,0.064,0.0	0.053,0.071,0.056	-0.039
2652	"ENSMUSG00000033961"	"Zfp446"	chr7	+	12977847	12978218	12977847	12978112	12978997	12979378	2652	1,1,0	0,0,0	0,1,1	1,0,0	-2	-1	1	1.0	1.0,1.0,NA	0.0,1.0,1.0	0.333
2654	"ENSMUSG00000019737"	"Syne4"	chr7	+	30318672	30318731	30318672	30318683	30318823	30319046	2654	0,1,0	0,0,1	0,1,0	0,0,0	-2	-1	1	1.0	NA,1.0,0.0	NA,1.0,NA	-0.5
2661	"ENSMUSG00000022843"	"Clcn2"	chr16	-	20711689	20711791	20711733	20711791	20710554	20710639	2661	0,5,0	0,1,0	2,1,2	0,0,0	-2	-1	1	1.0	NA,0.714,NA	1.0,1.0,1.0	-0.286
2662	"ENSMUSG00000044229"	"Nxpe4"	chr9	+	48375872	48376067	48375872	48375904	48388871	48389014	2662	0,18,0	0,1,0	1,0,1	0,0,0	-2	-1	1	1.0	NA,0.9,NA	1.0,NA,1.0	-0.1
2665	"ENSMUSG00000041846"	"Ppp4r3a"	chr12	-	101053428	101053584	101053467	101053584	101051530	101051662	2665	1,1,1	7,11,8	1,2,2	10,6,7	-2	-1	0.302794644436	1.0	0.067,0.043,0.059	0.048,0.143,0.125	-0.049
2666	"ENSMUSG00000035674"	"Ndufa3"	chr7	+	3617616	3618140	3617616	3617691	3619429	3619507	2666	3,2,3	973,679,1246	2,5,0	548,1566,1371	-2	-1	1	1.0	0.002,0.001,0.001	0.002,0.002,0.0	0.0
2667	"ENSMUSG00000022377"	"Asap1"	chr15	-	64158881	64159004	64158917	64159004	64152829	64152930	2667	2,6,2	2,9,6	0,3,1	1,2,0	-2	-1	0.32791286702	1.0	0.333,0.25,0.143	0.0,0.429,1.0	-0.234
2674	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65950024	65950226	65950212	65950226	65948690	65948790	2674	0,4,1	0,1,1	0,1,0	1,0,1	-2	-1	1	1.0	NA,0.667,0.333	0.0,1.0,0.0	0.167
2675	"ENSMUSG00000027829"	"Ccnl1"	chr3	-	65955129	65955276	65955203	65955276	65951433	65951554	2675	1,1,4	3,12,2	3,3,0	2,4,9	-2	-1	0.933385157535	1.0	0.143,0.04,0.5	0.429,0.273,0.0	-0.006
2676	"ENSMUSG00000042210"	"Abhd14a"	chr9	-	106443805	106443942	106443826	106443942	106440620	106440856	2676	0,0,1	11,24,19	0,2,0	10,15,21	-2	-1	1	1.0	0.0,0.0,0.026	0.0,0.063,0.0	-0.012
2678	"ENSMUSG00000021134"	"Srsf5"	chr12	+	80945531	80945672	80945531	80945668	80946575	80946720	2678	101,132,118	23,34,17	50,319,283	15,90,55	-2	-1	0.391985406285	1.0	0.687,0.66,0.776	0.625,0.639,0.72	0.046
2679	"ENSMUSG00000024952"	"Rps6ka4"	chr19	-	6840333	6840405	6840379	6840405	6839459	6839678	2679	3,12,5	1,2,0	3,19,15	1,1,0	-2	-1	0.632219415166	1.0	0.6,0.75,1.0	0.6,0.905,1.0	-0.052
2682	"ENSMUSG00000018501"	"Ncor1"	chr11	-	62349352	62349493	62349394	62349493	62345234	62345318	2682	16,31,6	0,3,1	22,16,15	0,0,4	-2	-1	0.751830856402	1.0	1.0,0.838,0.75	1.0,1.0,0.652	-0.021
2683	"ENSMUSG00000018501"	"Ncor1"	chr11	-	62354370	62354472	62354382	62354472	62353233	62353334	2683	33,65,14	2,4,1	40,38,35	2,2,2	-2	-1	0.717768599857	1.0	0.892,0.89,0.875	0.909,0.905,0.897	-0.018
2684	"ENSMUSG00000018501"	"Ncor1"	chr11	-	62378496	62378654	62378514	62378654	62376634	62376761	2684	9,10,8	11,16,9	5,7,6	17,10,7	-2	-1	0.352522388145	1.0	0.29,0.238,0.308	0.128,0.259,0.3	0.05
2685	"ENSMUSG00000021266"	"Wars"	chr12	-	108888311	108888548	108888375	108888548	108882694	108882908	2685	1,0,1	31,51,28	0,0,0	33,51,33	-2	-1	1	1.0	0.016,0.0,0.018	0.0,0.0,0.0	0.011
2686	"ENSMUSG00000040721"	"Zfhx2"	chr14	-	55070108	55070197	55070138	55070197	55068107	55068308	2686	0,1,2	1,3,1	0,1,1	2,3,3	-2	-1	0.803506758368	1.0	0.0,0.143,0.5	0.0,0.143,0.143	0.119
2687	"ENSMUSG00000066894"	"Vsig10"	chr5	+	117334767	117335067	117334767	117335042	117338206	117338461	2687	0,2,5	0,1,0	1,1,1	0,2,0	-2	-1	1	1.0	NA,0.5,1.0	1.0,0.2,1.0	0.017
2691	"ENSMUSG00000078923"	"Ube2v1"	chr2	-	167629166	167629288	167629169	167629288	167617828	167617977	2691	0,1,0	2,1,3	0,0,0	1,7,11	-2	-1	1	1.0	0.0,0.333,0.0	0.0,0.0,0.0	0.111
2692	"ENSMUSG00000036053"	"Fmnl2"	chr2	+	53130411	53130505	53130411	53130458	53131839	53133804	2692	1,4,0	1,7,0	2,4,0	2,0,0	-2	-1	1	1.0	0.333,0.222,NA	0.333,1.0,NA	-0.389
2693	"ENSMUSG00000032316"	"Clk3"	chr9	-	57758626	57761040	57760823	57761040	57758283	57758350	2693	26,46,45	6,7,7	34,37,30	4,11,5	-2	-1	0.793541786951	1.0	0.684,0.767,0.763	0.81,0.627,0.75	0.009
2694	"ENSMUSG00000033557"	"Fam20b"	chr1	-	156698726	156698836	156698730	156698836	156690476	156690648	2694	11,51,10	1,2,0	22,23,41	0,0,1	-2	-1	0.710649133119	1.0	0.846,0.927,1.0	1.0,1.0,0.953	-0.06
2696	"ENSMUSG00000020514"	"Mrpl22"	chr11	+	58171793	58172021	58171793	58171842	58173032	58173150	2696	3,4,8	12,20,22	4,2,4	4,23,23	-2	-1	0.535191136088	1.0	0.111,0.091,0.154	0.333,0.042,0.08	-0.033
2697	"ENSMUSG00000023088"	"Abcc1"	chr16	+	14437645	14437737	14437645	14437733	14439986	14440059	2697	1,1,1	6,17,7	1,1,0	16,15,12	-2	-1	1	1.0	0.077,0.029,0.067	0.03,0.032,0.0	0.037
2699	"ENSMUSG00000003549"	"Ercc1"	chr7	+	19355100	19355179	19355100	19355172	19355292	19355361	2699	0,3,1	29,31,42	0,1,0	23,16,27	-2	-1	0.773898276168	1.0	0.0,0.046,0.012	0.0,0.03,0.0	0.009
2700	"ENSMUSG00000025592"	"Dach2"	chrX	+	113814842	113815021	113814842	113814991	113815116	113815264	2700	0,0,1	0,0,1	0,0,0	0,1,0	-2	-1	1	1.0	NA,NA,0.333	NA,0.0,NA	0.333
2702	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28201260	28202348	28201260	28201440	28202434	28202598	2702	11,23,17	2,0,0	3,5,13	1,3,1	-2	-1	0.00535288351635	0.119018019434	0.733,1.0,1.0	0.6,0.455,0.867	0.27
2703	"ENSMUSG00000024220"	"Zfp523"	chr17	+	28203085	28203260	28203085	28203250	28204454	28204568	2703	1,0,0	18,12,8	3,0,1	12,14,17	-2	-1	0.620455881482	1.0	0.027,0.0,0.0	0.111,0.0,0.029	-0.038
2704	"ENSMUSG00000003033"	"Ap1m1"	chr8	+	72253208	72253633	72253208	72253280	72255696	72255822	2704	21,31,23	0,0,0	27,35,14	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0	1.0,1.0,0.875	0.042
2705	"ENSMUSG00000037730"	"Mynn"	chr3	+	30603503	30603800	30603503	30603670	30607036	30607830	2705	2,10,2	2,1,2	2,3,4	1,0,0	-2	-1	0.000642460257515	0.0277036650438	0.333,0.833,0.333	0.5,1.0,1.0	-0.334
2707	"ENSMUSG00000062270"	"Morf4l1"	chr9	-	90097371	90100523	90100442	90100523	90096502	90096604	2707	332,424,329	0,0,0	301,91,96	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0	1.0,1.0,0.98	0.007
2708	"ENSMUSG00000039219"	"Arid4b"	chr13	+	14169918	14170179	14169918	14170071	14181219	14181304	2708	7,9,17	2,7,6	5,3,7	1,1,1	-2	-1	0.0455178788537	0.528999538942	0.636,0.391,0.586	0.714,0.6,0.778	-0.16
2709	"ENSMUSG00000028289"	"Epha7"	chr4	+	28938595	28938779	28938595	28938764	28942585	28942694	2709	0,8,1	0,1,0	2,0,0	0,1,0	-2	-1	1	1.0	NA,0.8,1.0	1.0,0.0,NA	0.4
2711	"ENSMUSG00000032641"	"Gpr19"	chr6	-	134896857	134897213	134897161	134897213	134887629	134887785	2711	0,1,3	2,1,0	0,2,1	0,4,2	-2	-1	1	1.0	0.0,0.333,1.0	NA,0.2,0.2	0.244
2712	"ENSMUSG00000027472"	"Pdrg1"	chr2	-	153015207	153015427	153015233	153015427	153014009	153014085	2712	2,0,0	40,47,74	0,1,0	47,147,137	-2	-1	1	1.0	0.024,0.0,0.0	0.0,0.003,0.0	0.007
2715	"ENSMUSG00000027523"	"Gnas"	chr2	+	174328107	174330434	174328107	174328131	174334211	174334284	2715	1208,1905,1369	1,1,4	1219,1591,1536	2,0,0	-2	-1	1	1.0	0.998,0.999,0.994	0.997,1.0,1.0	-0.002
2727	"ENSMUSG00000038828"	"Tmem214"	chr5	+	30872686	30872904	30872686	30872768	30873042	30873144	2727	8,2,2	22,37,16	1,5,4	20,24,31	-2	-1	0.670661339405	1.0	0.154,0.026,0.059	0.024,0.094,0.061	0.02
2729	"ENSMUSG00000042050"	"Wdr60"	chr12	-	116225964	116226137	116225975	116226137	116224886	116225049	2729	0,6,4	2,0,0	5,5,0	1,0,0	-2	-1	1	1.0	0.0,1.0,1.0	0.714,1.0,NA	-0.19
2730	"ENSMUSG00000112023"	"Lilr4b"	chr10	+	51480675	51480758	51480675	51480753	51480905	51480941	2730	1,1,0	0,0,0	0,1,0	0,1,0	-2	-1	1	1.0	1.0,1.0,NA	NA,0.333,NA	0.667
2731	"ENSMUSG00000112023"	"Lilr4b"	chr10	+	51482868	51482927	51482868	51482904	51483761	51483878	2731	0,3,0	0,0,1	0,1,2	0,0,3	-2	-1	1	1.0	NA,1.0,0.0	NA,1.0,0.25	-0.125
2732	"ENSMUSG00000112023"	"Lilr4b"	chr10	+	51484516	51484617	51484516	51484569	51485712	51485780	2732	0,0,0	0,0,1	0,0,1	2,0,0	-2	-1	1	1.0	NA,NA,0.0	0.0,NA,1.0	-0.5
2736	"ENSMUSG00000058715"	"Fcer1g"	chr1	-	171230921	171231031	171230995	171231031	171230066	171230087	2736	0,0,0	7,10,16	0,0,1	6,7,12	-2	-1	1	1.0	0.0,0.0,0.0	0.0,0.0,0.04	-0.013
2737	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127801074	127801363	127801074	127801246	127801460	127801616	2737	2,0,1	8,9,10	0,0,1	3,7,9	-2	-1	0.664147366095	1.0	0.111,0.0,0.048	0.0,0.0,0.053	0.035
2742	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715858	129715683	129715763	129716726	129716866	2742	7,3,2	19,10,26	1,3,3	9,55,39	-2	-1	0.0210587249226	0.33296183961	0.156,0.13,0.037	0.053,0.027,0.037	0.069
2743	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715910	129715683	129715763	129716726	129716866	2743	22,14,21	19,10,26	9,12,15	9,55,39	-2	-1	0.0025450529938	0.0754502168787	0.367,0.412,0.288	0.333,0.098,0.161	0.158
2744	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715912	129715683	129715763	129716726	129716866	2744	1,3,6	19,10,26	0,4,0	9,55,39	-2	-1	0.0047270144631	0.11210902635	0.026,0.13,0.103	0.0,0.035,0.0	0.075
2745	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715941	129715683	129715763	129716726	129716866	2745	10,6,3	19,10,26	1,3,2	9,55,39	-2	-1	6.6576718438e-05	0.00947386703373	0.208,0.231,0.055	0.053,0.027,0.025	0.13
2746	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715910	129715683	129715858	129716726	129716866	2746	22,14,21	7,3,2	9,11,15	1,2,3	-2	-1	0.640905287047	1.0	0.611,0.7,0.84	0.818,0.733,0.714	-0.038
2747	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715912	129715683	129715858	129716726	129716866	2747	1,3,6	7,3,2	0,3,0	1,2,3	-2	-1	0.0314340710945	0.409426300639	0.067,0.333,0.6	0.0,0.429,0.0	0.19
2748	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715941	129715683	129715858	129716726	129716866	2748	10,6,3	7,3,2	1,2,2	1,2,3	-2	-1	0.202879209873	1.0	0.417,0.5,0.429	0.333,0.333,0.25	0.143
2749	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715912	129715683	129715910	129716726	129716866	2749	1,3,6	22,14,21	0,3,0	9,11,15	-2	-1	0.0275728425939	0.392361550111	0.022,0.097,0.125	0.0,0.12,0.0	0.041
2750	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715941	129715683	129715910	129716726	129716866	2750	10,6,3	22,14,21	1,2,2	9,11,15	-2	-1	0.0257651941007	0.373550369999	0.185,0.176,0.067	0.053,0.083,0.063	0.076
2751	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715941	129715683	129715912	129716726	129716866	2751	10,6,3	1,3,6	1,2,2	0,3,0	-2	-1	0.0763292700319	0.73389561659	0.833,0.5,0.2	1.0,0.25,1.0	-0.239
2752	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141432613	141432753	141432662	141432753	141432020	141432139	2752	1,2,0	8,12,10	2,2,0	26,29,12	-2	-1	0.715585961261	1.0	0.059,0.077,0.0	0.037,0.033,0.0	0.022
2753	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141433575	141433636	141433580	141433636	141432662	141432753	2753	1,3,1	13,18,15	6,9,0	28,35,12	-2	-1	0.0959920515979	0.823123551542	0.037,0.077,0.032	0.097,0.114,0.0	-0.022
2758	"ENSMUSG00000032295"	"Man2c1"	chr9	+	57131158	57131281	57131158	57131258	57131531	57131655	2758	6,5,2	0,0,0	7,18,13	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0	1.0,1.0,0.867	0.044
2763	"ENSMUSG00000030649"	"Anapc15"	chr7	+	101897732	101897817	101897732	101897787	101897941	101898071	2763	5,12,6	0,0,0	4,11,13	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0	1.0,1.0,0.867	0.044
2765	"ENSMUSG00000035443"	"Thyn1"	chr9	+	27003596	27003778	27003596	27003764	27005145	27005214	2765	56,18,66	3,2,0	29,17,16	3,1,4	-2	-1	0.0331395054413	0.424842488675	0.903,0.818,1.0	0.829,0.895,0.667	0.11
2770	"ENSMUSG00000010476"	"Ebf3"	chr7	-	137231163	137231308	137231190	137231308	137225755	137225886	2770	3,3,0	7,13,3	1,0,0	4,4,5	-2	-1	0.0175203683973	0.293311579169	0.176,0.103,0.0	0.111,0.0,0.0	0.056
2777	"ENSMUSG00000020743"	"Mif4gd"	chr11	-	115609279	115609435	115609370	115609435	115609060	115609096	2777	24,29,27	0,0,0	12,22,26	0,1,0	-2	-1	1	1.0	1.0,1.0,1.0	1.0,0.917,1.0	0.028
2780	"ENSMUSG00000012609"	"Ttll5"	chr12	+	85917674	85917832	85917674	85917774	85918930	85919237	2780	2,7,0	0,0,0	4,3,4	0,0,1	-2	-1	1	1.0	1.0,1.0,NA	1.0,1.0,0.667	0.111
2782	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8143246	8143332	8143250	8143332	8142367	8142955	2782	42,30,64	90,79,102	22,25,26	67,61,71	-2	-1	0.0938414538318	0.823123551542	0.189,0.16,0.239	0.141,0.17,0.155	0.041
2786	"ENSMUSG00000034248"	"Slc25a37"	chr14	-	69248882	69249622	69249393	69249622	69247580	69247637	2786	0,1,0	2,2,4	0,2,1	7,3,2	-2	-1	0.793564852369	1.0	0.0,0.2,0.0	0.0,0.25,0.2	-0.083
2787	"ENSMUSG00000021156"	"Zmynd11"	chr13	-	9690277	9690514	9690445	9690514	9689451	9689724	2787	26,38,22	40,47,36	21,23,51	29,32,31	-2	-1	0.190225959755	1.0	0.245,0.288,0.234	0.266,0.264,0.451	-0.071
2790	"ENSMUSG00000033918"	"Parl"	chr16	-	20293297	20293402	20293353	20293402	20287856	20287952	2790	11,7,7	80,70,46	9,8,2	52,61,34	-2	-1	0.946085270575	1.0	0.064,0.048,0.071	0.08,0.062,0.029	0.004
2792	"ENSMUSG00000006335"	"Tfpt"	chr7	-	3620746	3620983	3620776	3620983	3620323	3620474	2792	11,7,8	7,13,8	7,5,7	12,6,5	-2	-1	0.758918553476	1.0	0.44,0.212,0.333	0.226,0.294,0.412	0.018
2793	"ENSMUSG00000006335"	"Tfpt"	chr7	-	3628823	3629086	3628827	3629086	3624598	3624669	2793	0,2,1	25,19,29	1,1,1	18,12,17	-2	-1	1	1.0	0.0,0.05,0.017	0.027,0.04,0.029	-0.01
2796	"ENSMUSG00000032181"	"Scg3"	chr9	-	75663192	75663276	75663207	75663276	75661252	75661390	2796	1,6,3	1,1,3	0,0,0	0,1,0	-2	-1	1	1.0	0.333,0.75,0.333	NA,0.0,NA	0.472
2798	"ENSMUSG00000030516"	"Tjp1"	chr7	-	65299669	65299813	65299708	65299813	65296707	65297667	2798	15,19,24	11,11,6	13,11,1	6,5,5	-2	-1	0.368438942349	1.0	0.405,0.463,0.667	0.52,0.524,0.091	0.133
2801	"ENSMUSG00000039308"	"Ndst2"	chr14	-	20724710	20724820	20724747	20724820	20724460	20724563	2801	8,4,6	1,0,0	7,3,3	0,0,0	-2	-1	1	1.0	0.8,1.0,1.0	1.0,1.0,1.0	-0.067
2802	"ENSMUSG00000004561"	"Mettl17"	chr14	+	51889146	51889397	51889146	51889217	51889527	51889635	2802	3,7,0	19,10,12	0,2,0	3,8,15	-2	-1	0.00445417213327	0.110642301861	0.073,0.259,0.0	0.0,0.111,0.0	0.074
2808	"ENSMUSG00000040813"	"Tex264"	chr9	-	106684928	106684995	106684946	106684995	106681867	106682163	2808	14,36,10	0,0,0	28,17,23	0,0,1	-2	-1	1	1.0	1.0,1.0,1.0	1.0,1.0,0.92	0.027
2812	"ENSMUSG00000091625"	"Lsm5"	chr6	-	56703313	56703409	56703317	56703409	56703005	56703033	2812	22,18,23	3,0,2	8,18,20	0,0,0	-2	-1	0.0373010598612	0.469729275951	0.786,1.0,0.852	1.0,1.0,1.0	-0.121
2814	"ENSMUSG00000020262"	"Adarb1"	chr10	-	77312347	77312526	77312377	77312526	77311105	77311274	2814	0,3,0	1,12,6	0,0,0	7,4,4	-2	-1	0.60530521805	1.0	0.0,0.111,0.0	0.0,0.0,0.0	0.037
2815	"ENSMUSG00000030016"	"Zfp638"	chr6	+	83976201	83977429	83976201	83976350	83978021	83978087	2815	20,20,21	2,1,0	31,14,21	0,0,1	-2	-1	0.691396848657	1.0	0.833,0.909,1.0	1.0,1.0,0.913	-0.057
2816	"ENSMUSG00000037022"	"Mmaa"	chr8	-	79281176	79281654	79281180	79281654	79278201	79278324	2816	30,25,24	3,3,4	25,11,14	2,3,4	-2	-1	0.592137997231	1.0	0.833,0.806,0.75	0.862,0.647,0.636	0.081
2818	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33528679	33529026	33528679	33528828	33530132	33530289	2818	3,4,8	1,1,0	1,7,8	1,0,0	-2	-1	1	1.0	0.6,0.667,1.0	0.333,1.0,1.0	-0.022
2819	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33538570	33538701	33538570	33538695	33543197	33543305	2819	2,2,1	2,3,1	3,2,5	3,2,3	-2	-1	0.438557815331	1.0	0.333,0.25,0.333	0.333,0.333,0.455	-0.068
2820	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33538570	33538712	33538570	33538695	33543197	33543305	2820	3,4,4	2,3,1	0,3,6	3,2,3	-2	-1	0.306991752483	1.0	0.429,0.4,0.667	0.0,0.429,0.5	0.189
2821	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33538570	33538712	33538570	33538701	33543197	33543305	2821	3,4,4	2,2,1	0,3,6	3,2,5	-2	-1	0.123712037797	0.946463600995	0.429,0.5,0.667	0.0,0.429,0.375	0.264
2822	"ENSMUSG00000043923"	"Ccdc84"	chr9	-	44413442	44413533	44413470	44413533	44413136	44413201	2822	2,0,3	0,2,0	1,2,5	2,1,0	-2	-1	0.670025209115	1.0	1.0,0.0,1.0	0.2,0.5,1.0	0.1
2826	"ENSMUSG00000020439"	"Smtn"	chr11	-	3520751	3520916	3520847	3520916	3517522	3517827	2826	232,225,238	0,0,1	100,133,120	0,0,0	-2	-1	1	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003
