ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
25658	"ENSMUSG00000063229"	"Ldha"	chr7	+	46847538	46847745	46845869	46845917	46848972	46849090	25658	3818,4587,3452	0,1,0	3358,4833,4593	0,0,0	206	-1	1	nan
25659	"ENSMUSG00000063229"	"Ldha"	chr7	+	46847595	46847745	46845838	46845917	46848972	46849045	25659	4605,5740,4564	0,1,0	4027,7868,6881	0,0,0	149	-1	1	nan
25660	"ENSMUSG00000063229"	"Ldha"	chr7	+	46851876	46851994	46850884	46851058	46853982	46854106	25660	11159,13309,10552	0,0,0	8440,12508,11049	1,1,0	117	-1	1	nan
25661	"ENSMUSG00000002108"	"Nr1h3"	chr2	-	91190461	91190641	91190184	91190284	91190738	91190947	25661	22,21,38	0,0,1	30,28,24	0,1,1	179	-1	nan	nan
25662	"ENSMUSG00000004843"	"Chmp2b"	chr16	-	65554018	65554074	65550962	65551054	65562474	65562520	25662	0,2,0	34,86,42	3,0,0	57,40,36	55	-1	nan	nan
25675	"ENSMUSG00000031448"	"Adprhl1"	chr8	-	13248552	13248717	13246041	13246167	13253817	13254162	25675	137,134,203	1,0,1	130,155,126	0,0,0	164	-1	nan	nan
25678	"ENSMUSG00000030616"	"Sytl2"	chr7	+	90387502	90387556	90385042	90385144	90392358	90392453	25678	0,2,3	4,0,0	1,0,2	0,0,0	53	-1	1	nan
25679	"ENSMUSG00000030616"	"Sytl2"	chr7	+	90388867	90388915	90386998	90387556	90392358	90392453	25679	4,8,10	1,1,1	8,3,0	0,0,0	47	-1	1	nan
25680	"ENSMUSG00000030616"	"Sytl2"	chr7	+	90393522	90393615	90392358	90392453	90395162	90395282	25680	0,0,1	1,3,2	0,0,0	1,0,0	92	-1	1	nan
25681	"ENSMUSG00000030616"	"Sytl2"	chr7	+	90395162	90395282	90392358	90392453	90396473	90396643	25681	5,3,3	2,3,6	1,0,0	6,3,0	119	-1	1	nan
25686	"ENSMUSG00000031701"	"Dnaja2"	chr8	-	85548563	85548697	85546512	85546709	85548881	85548962	25686	397,662,399	0,0,0	464,554,500	0,0,2	133	-1	nan	nan
25688	"ENSMUSG00000048120"	"Entpd1"	chr19	+	40711162	40711290	40659769	40659900	40720456	40720574	25688	10,26,11	0,1,0	9,8,11	0,0,0	127	-1	nan	nan
25689	"ENSMUSG00000048120"	"Entpd1"	chr19	+	40711162	40711290	40660492	40660863	40720456	40720574	25689	9,21,9	0,0,1	9,6,7	0,0,0	127	-1	nan	nan
25690	"ENSMUSG00000104117"	"Gm20743"	chr1	+	164870137	164870266	164866237	164866339	164870553	164871438	25690	0,1,0	0,0,1	2,3,2	0,0,1	128	-1	1	nan
25691	"ENSMUSG00000055320"	"Tead1"	chr7	+	112841887	112841950	112839415	112839480	112842039	112842102	25691	4,40,4	3,24,0	45,33,20	29,30,28	62	-1	nan	nan
25692	"ENSMUSG00000055320"	"Tead1"	chr7	+	112841887	112841950	112839415	112839480	112856052	112856064	25692	3,20,1	0,1,0	32,22,7	0,3,0	62	-1	nan	nan
25693	"ENSMUSG00000055320"	"Tead1"	chr7	+	112842039	112842102	112839415	112839480	112856052	112856064	25693	7,52,5	0,1,0	40,54,46	0,3,0	62	-1	nan	nan
25694	"ENSMUSG00000055320"	"Tead1"	chr7	+	112842039	112842102	112839415	112839480	112856797	112856932	25694	4,17,2	0,1,0	22,30,25	0,0,0	62	-1	nan	nan
25695	"ENSMUSG00000055320"	"Tead1"	chr7	+	112842039	112842102	112841887	112841950	112856052	112856064	25695	5,48,6	0,0,0	28,41,35	0,4,0	62	-1	nan	nan
25696	"ENSMUSG00000055320"	"Tead1"	chr7	+	112856052	112856064	112839415	112839480	112856797	112856932	25696	1,6,6	0,1,0	11,14,12	0,0,0	11	-1	nan	nan
25697	"ENSMUSG00000055320"	"Tead1"	chr7	+	112856052	112856064	112842039	112842102	112856797	112856932	25697	8,57,16	1,6,2	57,61,59	16,16,8	11	-1	nan	nan
25698	"ENSMUSG00000055320"	"Tead1"	chr7	+	112876074	112876248	112861431	112861556	112891718	112891859	25698	32,214,42	0,0,1	181,194,190	0,0,0	173	-1	nan	nan
25699	"ENSMUSG00000030545"	"Pex11a"	chr7	-	79740164	79740280	79735956	79737910	79742909	79743080	25699	24,6,7	2,1,1	23,8,12	2,2,2	115	-1	1	nan
25703	"ENSMUSG00000069206"	"Zfp874a"	chr13	-	67443220	67443334	67431449	67431545	67448820	67448916	25703	6,5,4	0,0,0	5,5,7	1,2,0	113	-1	nan	nan
25704	"ENSMUSG00000069206"	"Zfp874a"	chr13	-	67447363	67447432	67443234	67443334	67448820	67448916	25704	1,0,0	6,5,4	0,1,1	5,5,7	68	-1	nan	nan
25705	"ENSMUSG00000040414"	"Slc25a28"	chr19	-	43665912	43665977	43665771	43665828	43666914	43667143	25705	4,0,0	41,29,19	0,1,0	27,43,18	64	-1	nan	nan
25706	"ENSMUSG00000040414"	"Slc25a28"	chr19	-	43666914	43667143	43665771	43665828	43674475	43674881	25706	49,53,35	0,0,1	63,69,50	0,4,0	228	-1	nan	nan
25707	"ENSMUSG00000045624"	"Esf1"	chr2	-	140148752	140148914	140138932	140139054	140154793	140154941	25707	82,78,62	0,0,1	50,40,23	0,0,0	161	-1	nan	nan
25708	"ENSMUSG00000028990"	"Lzic"	chr4	+	149485368	149485592	149485230	149485273	149485857	149485999	25708	0,0,0	0,0,1	0,3,0	0,0,0	223	-1	1	nan
25709	"ENSMUSG00000047656"	"Trpt1"	chr19	+	6997932	6998102	6996695	6996777	6998191	6998366	25709	64,54,48	30,26,14	31,32,42	14,12,16	169	-1	1	nan
25710	"ENSMUSG00000047656"	"Trpt1"	chr19	+	6998191	6998366	6996695	6996777	6998508	6998565	25710	59,52,41	0,0,2	30,30,33	0,6,1	174	-1	nan	nan
25712	"ENSMUSG00000018654"	"Ikzf1"	chr11	+	11748310	11748571	11707784	11707904	11754006	11754174	25712	0,0,0	0,0,1	0,2,0	0,0,0	260	-1	1	nan
25713	"ENSMUSG00000018654"	"Ikzf1"	chr11	+	11761218	11761353	11758194	11758317	11768880	11769798	25713	0,0,0	0,1,0	1,0,2	0,0,0	134	-1	1	nan
25714	"ENSMUSG00000029512"	"Ulk1"	chr5	-	110786299	110786435	110784487	110786227	110787083	110787241	25714	43,105,42	0,0,1	92,108,130	0,1,5	135	-1	nan	nan
25715	"ENSMUSG00000029512"	"Ulk1"	chr5	-	110793374	110793491	110792965	110793113	110793814	110793903	25715	1,0,0	13,62,13	0,3,0	47,27,28	116	-1	1	nan
25716	"ENSMUSG00000029030"	"Tprgl"	chr4	-	154159268	154159422	154157484	154158565	154160040	154160166	25716	87,127,91	0,1,0	112,111,83	0,0,0	153	-1	nan	nan
25717	"ENSMUSG00000029030"	"Tprgl"	chr4	-	154159268	154159422	154157484	154158565	154160084	154160261	25717	136,203,163	1,1,0	190,157,137	2,0,1	153	-1	nan	nan
25719	"ENSMUSG00000028053"	"Ash1l"	chr3	+	89033258	89033332	89026411	89026506	89035216	89035262	25719	12,17,5	0,0,1	19,9,9	0,0,0	73	-1	nan	nan
25720	"ENSMUSG00000060098"	"Prmt7"	chr8	+	106243294	106243378	106242110	106242246	106243801	106243849	25720	57,46,84	0,1,0	48,71,43	0,0,0	83	-1	nan	nan
25722	"ENSMUSG00000026941"	"Mamdc4"	chr2	-	25564824	25564971	25564575	25564710	25565095	25565186	25722	2,5,2	0,0,0	0,0,0	1,0,0	146	-1	1	nan
25723	"ENSMUSG00000026941"	"Mamdc4"	chr2	-	25566711	25566823	25566451	25566568	25566903	25567028	25723	0,0,1	0,0,1	0,6,1	0,0,0	111	-1	1	nan
25728	"ENSMUSG00000062031"	"Pgghg"	chr7	+	140945879	140946013	140945625	140945762	140946106	140946202	25728	5,13,7	1,0,0	9,5,2	0,0,0	133	-1	nan	nan
25729	"ENSMUSG00000063253"	"Scoc"	chr8	-	83437552	83437633	83434515	83436040	83437984	83438056	25729	7,6,6	0,0,2	3,3,3	0,0,0	80	-1	nan	nan
25731	"ENSMUSG00000063253"	"Scoc"	chr8	-	83437552	83437636	83434494	83436040	83437984	83438056	25731	29,36,45	0,0,2	17,71,79	0,0,0	83	-1	nan	nan
25732	"ENSMUSG00000063253"	"Scoc"	chr8	-	83437984	83438056	83436247	83437636	83442421	83442450	25732	32,35,47	0,0,0	15,79,91	0,0,1	71	-1	nan	nan
25734	"ENSMUSG00000048186"	"Bend7"	chr2	+	4720480	4720564	4717830	4718292	4744218	4744521	25734	2,1,0	0,0,0	2,0,2	1,0,0	83	-1	1	nan
25740	"ENSMUSG00000032897"	"Nfyc"	chr4	-	120781471	120781543	120779119	120779233	120790376	120790481	25740	29,30,26	2,0,1	30,31,20	0,2,1	71	-1	nan	nan
25741	"ENSMUSG00000032897"	"Nfyc"	chr4	-	120790376	120790489	120781471	120781543	120825529	120825684	25741	39,71,26	0,0,1	44,62,46	0,0,1	112	-1	nan	nan
25743	"ENSMUSG00000038764"	"Ptpn3"	chr4	-	57196350	57196496	57195701	57195837	57197505	57197634	25743	118,295,81	0,0,0	329,382,327	1,0,0	145	-1	nan	nan
25744	"ENSMUSG00000038764"	"Ptpn3"	chr4	-	57223618	57223675	57221897	57222054	57225505	57225583	25744	58,166,44	0,0,0	288,275,205	0,0,1	56	-1	nan	nan
25745	"ENSMUSG00000038764"	"Ptpn3"	chr4	-	57239527	57239700	57235221	57235356	57244974	57245063	25745	34,134,23	0,0,0	153,111,85	0,0,1	172	-1	nan	nan
25746	"ENSMUSG00000038764"	"Ptpn3"	chr4	-	57240785	57240849	57239527	57239700	57244974	57245063	25746	41,106,15	8,13,3	195,103,85	14,12,9	63	-1	nan	nan
25747	"ENSMUSG00000038764"	"Ptpn3"	chr4	-	57257974	57258019	57254916	57254969	57262428	57262507	25747	0,1,0	0,0,0	6,5,3	1,0,0	44	-1	1	nan
25755	"ENSMUSG00000022856"	"Tmem41a"	chr16	-	21946000	21946154	21937932	21938094	21947367	21947552	25755	5,14,16	1,0,1	5,7,5	1,0,1	153	-1	nan	nan
25760	"ENSMUSG00000015357"	"Clpx"	chr9	+	65301847	65301965	65299900	65300064	65308467	65308622	25760	77,204,101	0,0,0	241,94,90	0,1,0	117	-1	nan	nan
25761	"ENSMUSG00000015357"	"Clpx"	chr9	+	65310151	65310311	65308467	65308622	65316643	65316820	25761	58,90,63	0,0,0	150,36,47	0,1,0	159	-1	nan	nan
25762	"ENSMUSG00000015357"	"Clpx"	chr9	+	65312097	65312139	65310151	65310311	65316643	65316820	25762	69,132,64	8,5,11	152,38,47	6,1,0	41	-1	nan	nan
25763	"ENSMUSG00000015357"	"Clpx"	chr9	+	65320818	65320983	65318662	65318751	65322543	65322843	25763	188,234,236	0,1,0	289,164,141	0,0,0	164	-1	nan	nan
25764	"ENSMUSG00000015357"	"Clpx"	chr9	+	65322543	65322843	65320818	65320983	65324206	65324299	25764	214,220,245	0,2,0	270,161,156	0,0,0	299	-1	nan	nan
25770	"ENSMUSG00000026883"	"Dab2ip"	chr2	+	35721260	35721413	35719852	35720741	35723028	35723222	25770	50,126,46	0,0,3	79,83,59	2,3,2	152	-1	nan	nan
25771	"ENSMUSG00000046337"	"Fam178b"	chr1	-	36564329	36564482	36562691	36563020	36564830	36564908	25771	2,8,6	0,1,1	6,1,8	1,0,2	152	-1	1	nan
25772	"ENSMUSG00000046337"	"Fam178b"	chr1	-	36564830	36564908	36562691	36563020	36578518	36578644	25772	4,1,2	0,0,1	4,3,3	0,0,0	77	-1	nan	nan
25774	"ENSMUSG00000020774"	"Aspa"	chr11	-	73313509	73313617	73308708	73308818	73319794	73319888	25774	27,28,20	0,0,0	38,13,11	0,0,1	107	-1	nan	nan
25775	"ENSMUSG00000020774"	"Aspa"	chr11	-	73323078	73323231	73322213	73322281	73324254	73324614	25775	0,2,0	7,8,16	3,0,0	7,7,11	152	-1	1	nan
25776	"ENSMUSG00000022967"	"Ifnar1"	chr16	+	91492630	91492809	91489695	91489819	91495148	91495303	25776	10,26,10	0,0,0	20,20,22	0,0,2	178	-1	nan	nan
25777	"ENSMUSG00000022967"	"Ifnar1"	chr16	+	91498572	91498633	91496143	91496261	91499403	91499603	25777	0,1,0	4,7,7	0,0,0	4,7,10	60	-1	nan	nan
25778	"ENSMUSG00000022967"	"Ifnar1"	chr16	+	91499403	91499603	91496143	91496261	91499855	91499989	25778	16,31,17	0,3,0	16,19,18	0,0,0	199	-1	nan	nan
25779	"ENSMUSG00000030986"	"Dhx32"	chr7	-	133748842	133749036	133742428	133742801	133759399	133759913	25779	48,61,23	0,0,0	89,71,56	0,1,0	193	-1	nan	nan
25781	"ENSMUSG00000002985"	"Apoe"	chr7	-	19697478	19697614	19696843	19697103	19698187	19698247	25781	105,247,140	0,1,0	222,82,185	0,0,0	135	-1	nan	nan
25782	"ENSMUSG00000002985"	"Apoe"	chr7	-	19697478	19697647	19696108	19697103	19698187	19698253	25782	150,391,222	0,1,0	293,217,429	0,0,0	168	-1	nan	nan
25784	"ENSMUSG00000020460"	"Rps27a"	chr11	-	29546702	29546788	29546290	29546422	29547205	29547260	25784	1444,693,1635	1,0,0	732,556,530	0,0,0	85	-1	1	nan
25785	"ENSMUSG00000054942"	"Miga1"	chr3	-	152289055	152289142	152287504	152287603	152290459	152290532	25785	4,8,4	1,0,1	4,6,6	0,0,0	86	-1	nan	nan
25787	"ENSMUSG00000039782"	"Cpeb2"	chr5	+	43238326	43238416	43237306	43237588	43244585	43244676	25787	2,9,4	0,2,1	3,10,12	2,5,6	89	-1	nan	nan
25788	"ENSMUSG00000039782"	"Cpeb2"	chr5	+	43238326	43238416	43237314	43237597	43244585	43244676	25788	1,7,1	0,0,0	0,6,3	3,1,0	89	-1	nan	nan
25789	"ENSMUSG00000039782"	"Cpeb2"	chr5	+	43268868	43268892	43261733	43261784	43277430	43277601	25789	0,1,0	0,6,1	1,3,2	1,4,7	23	-1	1	nan
25790	"ENSMUSG00000030498"	"Gas2"	chr7	+	51863997	51864093	51862426	51862645	51864281	51864369	25790	0,0,1	0,0,0	0,0,0	0,1,1	95	-1	1	nan
25792	"ENSMUSG00000030498"	"Gas2"	chr7	+	51931363	51931426	51926435	51926544	51936553	51936617	25792	1,0,0	1,5,1	0,0,0	1,0,0	62	-1	1	nan
25796	"ENSMUSG00000013418"	"B4galnt2"	chr11	-	95873861	95873948	95869233	95869421	95876097	95876278	25796	10,0,18	0,0,1	10,15,8	0,0,0	86	-1	1	nan
25797	"ENSMUSG00000022370"	"Mrpl13"	chr15	-	55539029	55539151	55534093	55534337	55540122	55540209	25797	312,165,346	0,0,0	223,145,131	1,0,0	121	-1	nan	nan
25798	"ENSMUSG00000022370"	"Mrpl13"	chr15	-	55548141	55548235	55543323	55543384	55555319	55555443	25798	326,156,256	17,14,21	153,145,144	10,17,23	93	-1	nan	nan
25800	"ENSMUSG00000028577"	"Plaa"	chr4	-	94573981	94574083	94571686	94571851	94575165	94575234	25800	116,169,119	1,0,0	108,58,44	0,0,0	101	-1	nan	nan
25801	"ENSMUSG00000028577"	"Plaa"	chr4	-	94575165	94575234	94571686	94571851	94582480	94582700	25801	1,0,0	0,0,0	0,0,1	1,0,0	68	-1	1	nan
25802	"ENSMUSG00000028577"	"Plaa"	chr4	-	94578386	94578455	94575165	94575234	94582480	94582700	25802	51,90,56	0,0,0	80,53,49	0,0,1	68	-1	nan	nan
25803	"ENSMUSG00000028577"	"Plaa"	chr4	-	94587486	94587587	94587280	94587401	94602876	94603135	25803	25,37,20	0,0,0	27,48,23	0,1,0	100	-1	nan	nan
25804	"ENSMUSG00000028577"	"Plaa"	chr4	-	94589880	94590074	94587486	94587587	94602876	94603135	25804	63,126,45	0,2,0	94,67,84	2,0,1	193	-1	nan	nan
25809	"ENSMUSG00000070493"	"Chchd2"	chr5	-	129883933	129884183	129882428	129882579	129887197	129887470	25809	265,365,555	0,0,0	239,748,691	0,0,1	249	-1	1	nan
25814	"ENSMUSG00000046727"	"Cystm1"	chr18	+	36350693	36350808	36348658	36348816	36366514	36366741	25814	18,17,15	108,107,124	15,19,25	57,174,174	114	-1	1	nan
25815	"ENSMUSG00000046727"	"Cystm1"	chr18	+	36400308	36400420	36366514	36366741	36402496	36402707	25815	1,0,0	500,470,347	1,0,3	345,136,148	111	-1	1	nan
25816	"ENSMUSG00000010048"	"Ifrd2"	chr9	+	107590504	107590662	107590297	107590422	107590795	107590846	25816	54,100,70	2,0,0	77,111,88	0,0,0	157	-1	nan	nan
25818	"ENSMUSG00000021838"	"Samd4"	chr14	+	47052849	47053113	47016276	47016795	47064219	47064329	25818	17,55,13	0,5,5	78,42,64	10,1,6	263	-1	nan	nan
25824	"ENSMUSG00000031967"	"Afg3l1"	chr8	+	123484602	123484688	123481070	123481145	123485888	123486038	25824	52,112,59	1,0,0	80,53,31	0,0,0	85	-1	nan	nan
25825	"ENSMUSG00000031967"	"Afg3l1"	chr8	+	123485888	123486038	123484602	123484688	123487358	123487427	25825	70,123,75	0,0,0	113,71,65	1,0,0	149	-1	nan	nan
25826	"ENSMUSG00000031967"	"Afg3l1"	chr8	+	123499991	123500107	123498587	123498698	123501232	123501433	25826	107,153,112	1,0,1	113,84,71	2,0,0	115	-1	nan	nan
25830	"ENSMUSG00000042408"	"Zmym6"	chr4	+	127109924	127109962	127108547	127108715	127120427	127120572	25830	2,6,3	0,0,0	2,2,6	0,1,0	37	-1	nan	nan
25836	"ENSMUSG00000087579"	"Hectd2os"	chr19	-	36625222	36625345	36614051	36614481	36645683	36645765	25836	13,8,12	0,0,1	3,18,7	0,0,0	122	-1	nan	nan
25837	"ENSMUSG00000087579"	"Hectd2os"	chr19	-	36625840	36625898	36625222	36625345	36645683	36645765	25837	0,0,1	7,6,9	0,0,0	3,18,6	57	-1	nan	nan
25838	"ENSMUSG00000087579"	"Hectd2os"	chr19	-	36645683	36645765	36625222	36625345	36685526	36685667	25838	6,6,9	1,0,1	2,12,5	1,0,1	81	-1	nan	nan
25839	"ENSMUSG00000087579"	"Hectd2os"	chr19	-	36645683	36645765	36625222	36625345	36689238	36689479	25839	5,6,9	0,0,0	2,12,4	0,1,0	81	-1	nan	nan
25840	"ENSMUSG00000087579"	"Hectd2os"	chr19	-	36658427	36658566	36645682	36645765	36685526	36685667	25840	57,4,54	1,0,0	11,31,15	0,0,1	138	-1	nan	nan
25841	"ENSMUSG00000087579"	"Hectd2os"	chr19	-	36658427	36658566	36645682	36645765	36689238	36689273	25841	49,3,40	0,0,0	8,20,9	0,0,1	138	-1	nan	nan
25842	"ENSMUSG00000087579"	"Hectd2os"	chr19	-	36685526	36685667	36625222	36625345	36689238	36689273	25842	8,1,7	0,0,0	3,14,5	0,1,0	140	-1	nan	nan
25843	"ENSMUSG00000087579"	"Hectd2os"	chr19	-	36685526	36685667	36645683	36645765	36689238	36689273	25843	8,1,6	0,0,0	2,14,5	0,0,1	140	-1	nan	nan
25844	"ENSMUSG00000087579"	"Hectd2os"	chr19	-	36685526	36685667	36658427	36658566	36689238	36689273	25844	15,2,21	0,0,1	5,27,10	0,2,0	140	-1	nan	nan
25845	"ENSMUSG00000000275"	"Trim25"	chr11	+	89004728	89004824	88999375	89000082	89009118	89009352	25845	11,12,15	1,0,0	5,25,23	0,0,0	95	-1	nan	nan
25847	"ENSMUSG00000000275"	"Trim25"	chr11	+	89015532	89015631	89015166	89015190	89015718	89015817	25847	10,12,11	0,0,0	11,10,10	0,0,2	98	-1	nan	nan
25848	"ENSMUSG00000000759"	"Tubgcp3"	chr8	-	12621798	12621939	12616021	12616138	12624817	12624949	25848	31,31,31	1,0,0	11,21,17	0,0,0	140	-1	nan	nan
25849	"ENSMUSG00000000759"	"Tubgcp3"	chr8	-	12649689	12649822	12648620	12648787	12650153	12650222	25849	7,17,19	0,0,0	24,12,5	0,0,1	132	-1	nan	nan
25850	"ENSMUSG00000040331"	"Nsmce4a"	chr7	-	130543365	130543424	130542679	130542810	130545894	130545954	25850	2,0,0	27,30,38	0,0,0	27,34,34	58	-1	1	nan
25851	"ENSMUSG00000036333"	"Kidins220"	chr12	+	25003943	25004123	25002988	25003153	25005052	25005218	25851	12,68,16	0,0,0	13,21,13	1,0,0	179	-1	nan	nan
25852	"ENSMUSG00000036333"	"Kidins220"	chr12	+	25040455	25040569	25038323	25038550	25051094	25051226	25852	15,14,4	0,6,2	24,8,9	1,1,3	113	-1	nan	nan
25854	"ENSMUSG00000036333"	"Kidins220"	chr12	+	25041245	25041302	25040455	25040569	25051094	25051226	25854	4,9,7	1,3,1	4,7,8	0,0,2	56	-1	nan	nan
25855	"ENSMUSG00000036333"	"Kidins220"	chr12	+	25046202	25046235	25041245	25041302	25047893	25047926	25855	2,0,0	10,12,5	0,1,0	18,6,9	32	-1	nan	nan
25856	"ENSMUSG00000036333"	"Kidins220"	chr12	+	25047893	25047926	25040455	25040569	25051094	25051226	25856	3,15,3	1,3,1	4,1,0	0,0,2	32	-1	nan	nan
25857	"ENSMUSG00000036333"	"Kidins220"	chr12	+	25047893	25047926	25041245	25041302	25051094	25051226	25857	11,27,8	0,1,0	21,6,8	1,1,0	32	-1	nan	nan
25858	"ENSMUSG00000036333"	"Kidins220"	chr12	+	25051094	25051226	25047893	25047926	25052796	25052895	25858	23,50,18	2,0,0	41,18,17	0,0,0	131	-1	nan	nan
25859	"ENSMUSG00000036333"	"Kidins220"	chr12	+	25056581	25056662	25053991	25054034	25061217	25061278	25859	31,38,32	0,1,0	28,23,18	0,0,3	80	-1	nan	nan
25861	"ENSMUSG00000018830"	"Myh11"	chr16	-	14198049	14198088	14194899	14195184	14200694	14200867	25861	7,13,11	34,29,18	1,4,5	20,17,16	38	-1	nan	nan
25862	"ENSMUSG00000018830"	"Myh11"	chr16	-	14248579	14248600	14246726	14246819	14250521	14250624	25862	3,3,5	0,6,5	4,4,6	8,8,1	20	-1	nan	nan
25863	"ENSMUSG00000087410"	"2310065F04Rik"	chr11	-	67114653	67115139	67112460	67114117	67116111	67116500	25863	602,424,489	0,0,0	347,526,485	2,0,0	485	-1	nan	nan
25864	"ENSMUSG00000087410"	"2310065F04Rik"	chr11	-	67114780	67115139	67114008	67114117	67116111	67116500	25864	475,302,352	0,0,0	246,522,414	2,0,0	358	-1	nan	nan
25865	"ENSMUSG00000040591"	"1110051M20Rik"	chr2	-	91383728	91383859	91304410	91304833	91421865	91421968	25865	21,32,15	0,0,0	39,31,43	1,0,0	130	-1	nan	nan
25867	"ENSMUSG00000040591"	"1110051M20Rik"	chr2	-	91424561	91424699	91421865	91421968	91444568	91444669	25867	0,0,0	6,10,4	1,0,0	5,18,20	137	-1	1	nan
25868	"ENSMUSG00000031349"	"Nsdhl"	chrX	+	72952842	72952971	72949164	72949311	72955071	72955214	25868	14,12,14	0,1,2	0,14,10	0,0,0	128	-1	1	nan
25871	"ENSMUSG00000010461"	"Eya4"	chr10	-	23163393	23163486	23159087	23159154	23172998	23173123	25871	12,28,9	0,0,0	17,16,11	0,0,1	92	-1	nan	nan
25872	"ENSMUSG00000010461"	"Eya4"	chr10	-	23171625	23171694	23163393	23163486	23172998	23173123	25872	9,15,1	2,9,2	8,24,19	4,5,2	68	-1	nan	nan
25873	"ENSMUSG00000010461"	"Eya4"	chr10	-	23226801	23226851	23172998	23173123	23323047	23323146	25873	9,44,4	0,0,0	20,19,10	0,0,1	49	-1	nan	nan
25874	"ENSMUSG00000010461"	"Eya4"	chr10	-	23323047	23323146	23226801	23226851	23350662	23350786	25874	9,31,4	0,0,0	14,15,9	0,0,1	98	-1	nan	nan
25875	"ENSMUSG00000010461"	"Eya4"	chr10	-	23349761	23349890	23323047	23323146	23350662	23350786	25875	6,36,7	1,0,1	16,24,23	1,0,0	128	-1	nan	nan
25878	"ENSMUSG00000038781"	"Stap2"	chr17	-	55997604	55997697	55997459	55997534	55997777	55997951	25878	36,32,43	0,1,1	37,21,15	0,1,0	92	-1	nan	nan
25879	"ENSMUSG00000042810"	"Krba1"	chr6	+	48401113	48403010	48395657	48395887	48403377	48403497	25879	23,33,18	0,2,0	15,25,29	0,0,0	1896	-1	nan	nan
25880	"ENSMUSG00000042810"	"Krba1"	chr6	+	48402870	48403010	48395585	48395887	48403377	48403497	25880	10,22,9	0,2,0	13,18,15	0,0,0	139	-1	nan	nan
25881	"ENSMUSG00000042810"	"Krba1"	chr6	+	48402883	48403010	48395865	48395887	48403377	48403497	25881	10,23,10	0,2,0	13,19,15	0,0,0	126	-1	nan	nan
25884	"ENSMUSG00000042810"	"Krba1"	chr6	+	48408528	48408726	48407672	48407822	48409169	48409343	25884	22,58,22	2,1,0	22,16,18	2,0,0	197	-1	nan	nan
25885	"ENSMUSG00000046138"	"9930021J03Rik"	chr19	-	29729831	29729959	29723389	29723505	29735115	29735205	25885	0,1,1	6,13,7	2,0,0	8,1,11	127	-1	1	nan
25886	"ENSMUSG00000046138"	"9930021J03Rik"	chr19	-	29735115	29735205	29723389	29723505	29743532	29743612	25886	13,20,14	2,1,1	20,5,14	0,0,0	89	-1	nan	nan
25887	"ENSMUSG00000046138"	"9930021J03Rik"	chr19	-	29786248	29786449	29753599	29755017	29805281	29805507	25887	5,13,9	2,4,2	7,1,5	0,1,1	200	-1	nan	nan
25888	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101018563	101018642	101011756	101011937	101020472	101020515	25888	23,75,22	0,0,2	38,49,61	0,0,0	78	-1	nan	nan
25889	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101048417	101048525	101044515	101044623	101055025	101055143	25889	67,137,82	0,1,0	64,100,93	0,0,0	107	-1	nan	nan
25892	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101055025	101055143	101048417	101048525	101055433	101055605	25892	81,156,90	0,0,0	70,140,143	0,0,1	117	-1	nan	nan
25894	"ENSMUSG00000029442"	"Wdr66"	chr5	+	123293789	123293871	123289881	123290066	123297420	123297726	25894	2,0,2	0,3,2	0,0,0	3,0,1	81	-1	1	nan
25895	"ENSMUSG00000029442"	"Wdr66"	chr5	+	123293789	123293920	123290008	123290066	123297420	123297535	25895	2,2,3	0,3,2	0,0,0	3,0,1	130	-1	1	nan
25896	"ENSMUSG00000029442"	"Wdr66"	chr5	+	123324314	123324416	123322432	123322661	123326517	123326630	25896	4,6,3	0,0,0	7,4,1	0,2,0	101	-1	nan	nan
25897	"ENSMUSG00000038965"	"Ube2l3"	chr16	-	17159989	17160176	17152012	17154282	17176411	17176507	25897	61,99,48	0,0,3	53,54,29	0,0,1	186	-1	nan	nan
25900	"ENSMUSG00000036461"	"Elf1"	chr14	+	79565461	79565572	79560746	79560927	79567149	79567314	25900	9,14,10	0,0,1	2,3,6	0,3,0	110	-1	nan	nan
25901	"ENSMUSG00000039239"	"Tgfb2"	chr1	-	186690720	186690804	186649734	186649898	186704428	186705700	25901	0,2,1	10,23,13	1,1,4	13,19,17	83	-1	nan	nan
25902	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104521380	104521588	104520663	104520836	104522722	104522822	25902	8,12,14	0,0,0	20,10,7	0,1,1	207	-1	nan	nan
25903	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104529340	104529438	104528577	104528732	104531729	104531855	25903	7,26,2	2,0,0	31,22,29	0,0,0	97	-1	nan	nan
25904	"ENSMUSG00000069631"	"Strada"	chr11	-	106170953	106171077	106168308	106168480	106171155	106171264	25904	26,24,19	0,2,2	19,27,36	1,1,1	123	-1	nan	nan
