ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2936	"ENSMUSG00000007591"	"Tssk4"	chr14	+	55651458	55652539	55651458	55651852	55652265	55652539
2937	"ENSMUSG00000019254"	"Ppp1r12c"	chr7	-	4483473	4483733	4483473	4483557	4483642	4483733
2938	"ENSMUSG00000019254"	"Ppp1r12c"	chr7	-	4484449	4484771	4484449	4484517	4484618	4484771
2939	"ENSMUSG00000066892"	"Fbxl12"	chr9	-	20642023	20644755	20642023	20642096	20644572	20644755
2940	"ENSMUSG00000014767"	"Tbp"	chr17	+	15501153	15501357	15501153	15501202	15501311	15501357
2941	"ENSMUSG00000028600"	"Podn"	chr4	-	108022480	108023412	108022480	108022637	108023302	108023412
2942	"ENSMUSG00000058354"	"Krt6a"	chr15	-	101691284	101691771	101691284	101691505	101691645	101691771
2943	"ENSMUSG00000002308"	"Cd320"	chr17	+	33847494	33848178	33847494	33847725	33848016	33848178
2944	"ENSMUSG00000013236"	"Ptprs"	chr17	-	56428851	56429157	56428851	56428966	56429098	56429157
2945	"ENSMUSG00000060601"	"Nr1h2"	chr7	-	44551954	44552620	44551954	44552236	44552506	44552620
2946	"ENSMUSG00000060601"	"Nr1h2"	chr7	-	44551954	44552620	44551954	44552245	44552506	44552620
2947	"ENSMUSG00000060601"	"Nr1h2"	chr7	-	44551954	44552620	44551954	44552343	44552506	44552620
2948	"ENSMUSG00000060601"	"Nr1h2"	chr7	-	44553578	44553923	44553578	44553708	44553804	44553923
2949	"ENSMUSG00000060601"	"Nr1h2"	chr7	-	44553578	44553923	44553578	44553708	44553808	44553923
2950	"ENSMUSG00000050134"	"Olfr430"	chr1	+	174068422	174072273	174068422	174068513	174069293	174072273
2951	"ENSMUSG00000073896"	"Olfr716"	chr7	+	107138326	107139104	107138326	107138527	107139004	107139104
2952	"ENSMUSG00000005378"	"Bud23"	chr5	-	135056027	135056384	135056027	135056086	135056338	135056384
2953	"ENSMUSG00000058030"	"Vmn1r237"	chr17	+	21312284	21314912	21312284	21312423	21313637	21314912
2954	"ENSMUSG00000005882"	"Uqcc1"	chr2	-	155910356	155911836	155910356	155910464	155911740	155911836
2955	"ENSMUSG00000005882"	"Uqcc1"	chr2	-	155910356	155911836	155910356	155910467	155911740	155911836
2956	"ENSMUSG00000030365"	"Clec2i"	chr6	+	128892827	128893741	128892827	128892898	128893615	128893741
2957	"ENSMUSG00000030365"	"Clec2i"	chr6	+	128892827	128893741	128892827	128892910	128893615	128893741
2958	"ENSMUSG00000073436"	"Eme2"	chr17	-	24894570	24895055	24894570	24894707	24894820	24895055
2959	"ENSMUSG00000032842"	"Abcc10"	chr17	-	46304156	46304475	46304156	46304254	46304329	46304475
2960	"ENSMUSG00000032842"	"Abcc10"	chr17	-	46323351	46324914	46323351	46323579	46323692	46324914
2961	"ENSMUSG00000019907"	"Ppp1r12a"	chr10	+	108261244	108262431	108261244	108261416	108262309	108262431
2962	"ENSMUSG00000033122"	"Hsd17b3"	chr13	-	64058273	64058679	64058273	64058419	64058559	64058679
2963	"ENSMUSG00000026972"	"Arrdc1"	chr2	-	24925755	24926448	24925755	24926194	24926271	24926448
2964	"ENSMUSG00000069255"	"Dusp22"	chr13	+	30708676	30711231	30708676	30708749	30710705	30711231
2965	"ENSMUSG00000030963"	"Umod"	chr7	-	119476673	119477453	119476673	119476743	119477282	119477453
2966	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141439077	141439491	141439077	141439277	141439377	141439491
2967	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141440002	141440366	141440002	141440153	141440230	141440366
2968	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141441172	141441529	141441172	141441316	141441474	141441529
2969	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141441172	141441529	141441172	141441374	141441474	141441529
2970	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141441611	141442564	141441611	141441784	141442150	141442564
2971	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141441611	141442564	141441611	141441821	141442150	141442564
2972	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141441611	141442564	141441611	141441860	141442150	141442564
2973	"ENSMUSG00000025507"	"Pidd1"	chr7	-	141442150	141443356	141442150	141442564	141442967	141443356
2974	"ENSMUSG00000053693"	"Mast1"	chr8	-	84916552	84917974	84916552	84916759	84917726	84917974
2975	"ENSMUSG00000053693"	"Mast1"	chr8	-	84920796	84921232	84920796	84920962	84921099	84921232
2976	"ENSMUSG00000053693"	"Mast1"	chr8	-	84923728	84924113	84923728	84923939	84924027	84924113
2977	"ENSMUSG00000053693"	"Mast1"	chr8	-	84925274	84925541	84925274	84925342	84925408	84925541
2978	"ENSMUSG00000029687"	"Ezh2"	chr6	-	47540676	47542406	47540676	47540855	47542365	47542406
2979	"ENSMUSG00000042524"	"Sun2"	chr15	-	79727862	79728581	79727862	79728084	79728415	79728581
2980	"ENSMUSG00000042524"	"Sun2"	chr15	-	79727862	79729076	79727862	79728581	79729032	79729076
2981	"ENSMUSG00000010311"	"Optc"	chr1	-	133897198	133898437	133897198	133897970	133898341	133898437
2982	"ENSMUSG00000010097"	"Nxf1"	chr19	+	8764921	8766833	8764921	8765031	8766796	8766833
2983	"ENSMUSG00000010097"	"Nxf1"	chr19	+	8767079	8767283	8767079	8767148	8767227	8767283
2984	"ENSMUSG00000028687"	"Mutyh"	chr4	+	116816312	116816507	116816312	116816354	116816435	116816507
2985	"ENSMUSG00000028687"	"Mutyh"	chr4	+	116817887	116818282	116817887	116818037	116818240	116818282
2986	"ENSMUSG00000000441"	"Raf1"	chr6	-	115620208	115621862	115620208	115620327	115621815	115621862
2987	"ENSMUSG00000000441"	"Raf1"	chr6	-	115620208	115621862	115620208	115620347	115621815	115621862
2988	"ENSMUSG00000004266"	"Ptpn6"	chr6	-	124720706	124721222	124720706	124720908	124721079	124721222
2989	"ENSMUSG00000036570"	"Fxyd1"	chr7	-	31051677	31051987	31051677	31051815	31051932	31051987
2990	"ENSMUSG00000027002"	"Nckap1"	chr2	-	80553136	80553449	80553136	80553227	80553306	80553449
2991	"ENSMUSG00000041991"	"Hrnr"	chr3	+	93322594	93333570	93322594	93329297	93329828	93333570
2992	"ENSMUSG00000023952"	"Gtpbp2"	chr17	+	46164193	46164833	46164193	46164378	46164724	46164833
2993	"ENSMUSG00000023952"	"Gtpbp2"	chr17	+	46165777	46166446	46165777	46165997	46166310	46166446
2994	"ENSMUSG00000086823"	"1700028P15Rik"	chr2	-	171959438	171962114	171959438	171959586	171962016	171962114
2995	"ENSMUSG00000040701"	"Ap1g2"	chr14	-	55101070	55101522	55101070	55101175	55101394	55101522
2996	"ENSMUSG00000040701"	"Ap1g2"	chr14	-	55103202	55103507	55103202	55103258	55103408	55103507
2997	"ENSMUSG00000040701"	"Ap1g2"	chr14	-	55104581	55104927	55104581	55104658	55104830	55104927
2998	"ENSMUSG00000037907"	"Ankrd13b"	chr11	-	77470484	77472378	77470484	77471823	77472301	77472378
2999	"ENSMUSG00000037907"	"Ankrd13b"	chr11	-	77472448	77472877	77472448	77472612	77472724	77472877
3000	"ENSMUSG00000037907"	"Ankrd13b"	chr11	-	77473010	77473411	77473010	77473168	77473280	77473411
3001	"ENSMUSG00000037907"	"Ankrd13b"	chr11	-	77473010	77473411	77473010	77473200	77473280	77473411
3002	"ENSMUSG00000045114"	"Prrt2"	chr7	-	127019394	127020355	127019394	127019642	127019946	127020355
3003	"ENSMUSG00000043066"	"Vmn1r66"	chr7	-	10272990	10276084	10272990	10275429	10275761	10276084
3004	"ENSMUSG00000080268"	"Brms1"	chr19	+	5046649	5046911	5046649	5046729	5046814	5046911
3005	"ENSMUSG00000030166"	"Rad52"	chr6	+	119918586	119919077	119918586	119918786	119918925	119919077
3006	"ENSMUSG00000006958"	"Chrd"	chr16	+	20735745	20736143	20735745	20735893	20736036	20736143
3007	"ENSMUSG00000006958"	"Chrd"	chr16	+	20738552	20739164	20738552	20738816	20739110	20739164
3008	"ENSMUSG00000006958"	"Chrd"	chr16	+	20739406	20740056	20739406	20739510	20739953	20740056
3009	"ENSMUSG00000059729"	"Olfr1385"	chr11	+	49493443	49497496	49493443	49493570	49494761	49497496
3010	"ENSMUSG00000013483"	"Card14"	chr11	+	119338234	119338935	119338234	119338472	119338871	119338935
3011	"ENSMUSG00000057948"	"Unc13d"	chr11	-	116069880	116070111	116069880	116069937	116070020	116070111
3012	"ENSMUSG00000052144"	"Ppp4r2"	chr6	+	100863122	100865217	100863122	100863160	100865073	100865217
3013	"ENSMUSG00000027933"	"Ints3"	chr3	-	90392527	90392891	90392527	90392600	90392790	90392891
3014	"ENSMUSG00000021795"	"Sftpd"	chr14	-	41176935	41177409	41176935	41177052	41177292	41177409
3015	"ENSMUSG00000024851"	"Pitpnm1"	chr19	+	4106711	4107975	4106711	4106962	4107785	4107975
3016	"ENSMUSG00000024851"	"Pitpnm1"	chr19	+	4111581	4112014	4111581	4111698	4111865	4112014
3017	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4264313	4265149	4264313	4264460	4265102	4265149
3018	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4266374	4266637	4266374	4266446	4266521	4266637
3019	"ENSMUSG00000034616"	"Ssh3"	chr19	-	4267746	4268582	4267746	4267978	4268544	4268582
3020	"ENSMUSG00000021250"	"Fos"	chr12	+	85474690	85475186	85474690	85474795	85474934	85475186
3021	"ENSMUSG00000021621"	"Zcchc9"	chr13	-	91800610	91801016	91800610	91800703	91800865	91801016
3022	"ENSMUSG00000004933"	"Matk"	chr10	+	81259586	81260973	81259586	81259806	81260907	81260973
3023	"ENSMUSG00000004933"	"Matk"	chr10	+	81261630	81262534	81261630	81262156	81262447	81262534
3024	"ENSMUSG00000050030"	"Olfr728"	chr14	-	50133757	50138184	50133757	50136670	50138057	50138184
3025	"ENSMUSG00000050030"	"Olfr728"	chr14	-	50133757	50140656	50133757	50139304	50140613	50140656
3026	"ENSMUSG00000039623"	"Ap5z1"	chr5	+	142470393	142472384	142470393	142470556	142472202	142472384
3027	"ENSMUSG00000039176"	"Polg"	chr7	-	79449381	79450037	79449381	79449534	79449948	79450037
3028	"ENSMUSG00000039176"	"Polg"	chr7	-	79451859	79452229	79451859	79452028	79452106	79452229
3029	"ENSMUSG00000039176"	"Polg"	chr7	-	79454038	79454711	79454038	79454174	79454593	79454711
3030	"ENSMUSG00000067951"	"Vmn1r227"	chr17	+	20732754	20739150	20732754	20732817	20735054	20739150
3031	"ENSMUSG00000067951"	"Vmn1r227"	chr17	+	20732754	20739150	20732754	20732817	20736954	20739150
3032	"ENSMUSG00000034917"	"Tjp3"	chr10	-	81279194	81279571	81279194	81279351	81279504	81279571
3033	"ENSMUSG00000034917"	"Tjp3"	chr10	-	81283495	81283739	81283495	81283605	81283682	81283739
3034	"ENSMUSG00000041763"	"Tpp2"	chr1	+	43951106	43953381	43951106	43951211	43953256	43953381
3035	"ENSMUSG00000041763"	"Tpp2"	chr1	+	44001318	44003000	44001318	44001438	44002103	44003000
3036	"ENSMUSG00000022488"	"Nckap1l"	chr15	+	103473516	103473858	103473516	103473598	103473799	103473858
3037	"ENSMUSG00000022488"	"Nckap1l"	chr15	+	103475601	103476097	103475601	103475734	103475977	103476097
3038	"ENSMUSG00000039934"	"Gsap"	chr5	+	21270555	21271248	21270555	21270614	21271216	21271248
3039	"ENSMUSG00000032064"	"Dixdc1"	chr9	-	50682032	50682626	50682032	50682200	50682536	50682626
3040	"ENSMUSG00000029102"	"Hgfac"	chr5	+	35046883	35047264	35046883	35047024	35047115	35047264
3041	"ENSMUSG00000023707"	"Ogfod2"	chr5	+	124114064	124114645	124114064	124114192	124114387	124114645
3042	"ENSMUSG00000023707"	"Ogfod2"	chr5	+	124114064	124114645	124114064	124114192	124114478	124114645
3043	"ENSMUSG00000023367"	"Tmem176a"	chr6	+	48842203	48843841	48842203	48842401	48843784	48843841
3044	"ENSMUSG00000026198"	"Abcb6"	chr1	-	75174325	75174554	75174325	75174389	75174477	75174554
3045	"ENSMUSG00000026198"	"Abcb6"	chr1	-	75174701	75175038	75174701	75174827	75174972	75175038
3046	"ENSMUSG00000026198"	"Abcb6"	chr1	-	75177664	75178102	75177664	75177766	75177921	75178102
3047	"ENSMUSG00000075595"	"Zfp652"	chr11	+	95763538	95772353	95763538	95764327	95770177	95772353
3048	"ENSMUSG00000025647"	"Shisa5"	chr9	+	109055977	109056505	109055977	109056093	109056286	109056505
3049	"ENSMUSG00000035242"	"Oaz1"	chr10	+	80828236	80828382	80828236	80828291	80828295	80828382
3050	"ENSMUSG00000035242"	"Oaz1"	chr10	+	80828236	80828382	80828236	80828294	80828295	80828382
3051	"ENSMUSG00000016344"	"Ppdpf"	chr2	+	181187549	181187886	181187549	181187736	181187808	181187886
3052	"ENSMUSG00000095910"	"Olfr469"	chr7	-	107820565	107823501	107820565	107821642	107823007	107823501
3053	"ENSMUSG00000038886"	"Man2a2"	chr7	-	80369592	80370929	80369592	80369745	80370731	80370929
3054	"ENSMUSG00000000823"	"Zfp512b"	chr2	-	181589372	181590181	181589372	181589959	181590052	181590181
3055	"ENSMUSG00000002833"	"Hdgfl2"	chr17	+	56098973	56099387	56098973	56099075	56099176	56099387
3056	"ENSMUSG00000030008"	"Pradc1"	chr6	-	85447935	85448591	85447935	85448045	85448490	85448591
3057	"ENSMUSG00000034327"	"Kctd9"	chr14	+	67729223	67729409	67729223	67729237	67729350	67729409
3058	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8840534	8843090	8840534	8841424	8843008	8843090
3059	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8845170	8846324	8845170	8845314	8846189	8846324
3060	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8845170	8846324	8845170	8845314	8846248	8846324
3061	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8847666	8847982	8847666	8847733	8847913	8847982
3062	"ENSMUSG00000010057"	"Nprl2"	chr9	+	107544597	107544840	107544597	107544634	107544746	107544840
3063	"ENSMUSG00000010057"	"Nprl2"	chr9	+	107544913	107545387	107544913	107545031	107545244	107545387
3064	"ENSMUSG00000003153"	"Slc2a3"	chr6	-	122737057	122739993	122737057	122737298	122739832	122739993
3065	"ENSMUSG00000026873"	"Phf19"	chr2	-	34911163	34911802	34911163	34911245	34911616	34911802
3066	"ENSMUSG00000038791"	"Scgb3a2"	chr18	+	43766703	43767399	43766703	43766900	43767230	43767399
3067	"ENSMUSG00000038791"	"Scgb3a2"	chr18	+	43766703	43767399	43766703	43766966	43767230	43767399
3068	"ENSMUSG00000053286"	"Trmt1l"	chr1	+	151433793	151436707	151433793	151433904	151435727	151436707
3069	"ENSMUSG00000022407"	"Adsl"	chr15	+	80963659	80964027	80963659	80963729	80963879	80964027
3070	"ENSMUSG00000040354"	"Mars"	chr10	-	127296540	127296944	127296540	127296633	127296872	127296944
3071	"ENSMUSG00000052631"	"Sh2d6"	chr6	-	72519760	72520036	72519760	72519882	72519959	72520036
3072	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6048274	6048607	6048274	6048367	6048454	6048607
3073	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6048454	6048743	6048454	6048607	6048694	6048743
3074	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6049149	6049897	6049149	6049253	6049770	6049897
3075	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6049149	6050091	6049149	6049897	6049991	6050091
3076	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6050521	6051069	6050521	6050685	6050940	6051069
3077	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6050521	6051310	6050521	6051069	6051154	6051310
3078	"ENSMUSG00000024334"	"H2-Oa"	chr17	+	34093832	34094589	34093832	34094081	34094307	34094589
3079	"ENSMUSG00000024334"	"H2-Oa"	chr17	+	34093832	34094818	34093832	34094589	34094682	34094818
3080	"ENSMUSG00000021773"	"Comtd1"	chr14	-	21847872	21848120	21847872	21847927	21848001	21848120
3081	"ENSMUSG00000061689"	"Dlgap4"	chr2	+	156748022	156748420	156748022	156748102	156748331	156748420
3082	"ENSMUSG00000061689"	"Dlgap4"	chr2	+	156748943	156749356	156748943	156749020	156749249	156749356
3083	"ENSMUSG00000036892"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494211	30494350
3084	"ENSMUSG00000036892"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494294	30494350
3085	"ENSMUSG00000036892"	"Prodh2"	chr7	+	30493931	30494350	30493931	30494128	30494298	30494350
3086	"ENSMUSG00000033434"	"Gtpbp6"	chr5	-	110104267	110104658	110104267	110104420	110104509	110104658
3087	"ENSMUSG00000038491"	"Cdk19os"	chr10	-	40350047	40350103	40350047	40350089	40350091	40350103
3088	"ENSMUSG00000019734"	"Tmc4"	chr7	-	3665790	3666180	3665790	3666008	3666101	3666180
3089	"ENSMUSG00000019734"	"Tmc4"	chr7	-	3667047	3667624	3667047	3667178	3667440	3667624
3090	"ENSMUSG00000019734"	"Tmc4"	chr7	-	3671273	3672110	3671273	3671441	3671962	3672110
3091	"ENSMUSG00000026571"	"Dcaf6"	chr1	-	165338187	165340023	165338187	165338344	165339884	165340023
3092	"ENSMUSG00000030530"	"Furin"	chr7	-	80397121	80397993	80397121	80397250	80397897	80397993
3093	"ENSMUSG00000040859"	"Bsdc1"	chr4	+	129465229	129466990	129465229	129465346	129466822	129466990
3094	"ENSMUSG00000040859"	"Bsdc1"	chr4	+	129465229	129466990	129465229	129465346	129466913	129466990
3095	"ENSMUSG00000037336"	"Mfsd2b"	chr12	-	4865136	4866268	4865136	4865313	4866158	4866268
3096	"ENSMUSG00000037336"	"Mfsd2b"	chr12	-	4865136	4866529	4865136	4865313	4866448	4866529
3097	"ENSMUSG00000037336"	"Mfsd2b"	chr12	-	4865136	4866529	4865136	4866268	4866448	4866529
3098	"ENSMUSG00000037336"	"Mfsd2b"	chr12	-	4869534	4870623	4869534	4869658	4870498	4870623
3099	"ENSMUSG00000037336"	"Mfsd2b"	chr12	-	4869534	4870623	4869534	4869672	4870498	4870623
3100	"ENSMUSG00000060036"	"Rpl3"	chr15	-	80079689	80080552	80079689	80079850	80080365	80080552
3101	"ENSMUSG00000060036"	"Rpl3"	chr15	-	80080895	80081783	80080895	80081031	80081614	80081783
3102	"ENSMUSG00000060036"	"Rpl3"	chr15	-	80080895	80081783	80080895	80081211	80081614	80081783
3103	"ENSMUSG00000020892"	"Aloxe3"	chr11	+	69130004	69132836	69130004	69130130	69132732	69132836
3104	"ENSMUSG00000081948"	"Olfr1191-ps1"	chr2	+	88641629	88641886	88641629	88641640	88641790	88641886
3105	"ENSMUSG00000025372"	"Baiap2"	chr11	+	120000551	120002621	120000551	120000586	120001073	120002621
3106	"ENSMUSG00000033916"	"Chmp2a"	chr7	-	13032434	13032821	13032434	13032565	13032641	13032821
3107	"ENSMUSG00000033916"	"Chmp2a"	chr7	-	13032434	13032821	13032434	13032565	13032791	13032821
3108	"ENSMUSG00000053754"	"Chd8"	chr14	-	52204432	52205506	52204432	52204584	52204789	52205506
3109	"ENSMUSG00000053754"	"Chd8"	chr14	-	52204432	52205804	52204432	52205506	52205595	52205804
3110	"ENSMUSG00000032193"	"Ldlr"	chr9	+	21738854	21739557	21738854	21738980	21739385	21739557
3111	"ENSMUSG00000009292"	"Trpm2"	chr10	-	77913804	77914798	77913804	77913910	77914711	77914798
3112	"ENSMUSG00000024026"	"Glo1"	chr17	-	30592860	30594226	30592860	30593074	30594114	30594226
3113	"ENSMUSG00000034793"	"G6pc3"	chr11	+	102192748	102193226	102192748	102192867	102193084	102193226
3114	"ENSMUSG00000006289"	"Osgep"	chr14	-	50916799	50917503	50916799	50916865	50917453	50917503
3115	"ENSMUSG00000052752"	"Traf7"	chr17	-	24509955	24510572	24509955	24510075	24510455	24510572
3116	"ENSMUSG00000015757"	"Ppil4"	chr10	+	7797757	7798557	7797757	7797875	7798414	7798557
3117	"ENSMUSG00000049758"	"Olfr1318"	chr2	+	112155916	112159157	112155916	112155976	112156166	112159157
3118	"ENSMUSG00000024926"	"Kat5"	chr19	-	5603013	5603715	5603013	5603552	5603633	5603715
3119	"ENSMUSG00000037470"	"Uggt1"	chr1	-	36162204	36163410	36162204	36162363	36163220	36163410
3120	"ENSMUSG00000051579"	"Tceal8"	chrX	-	136171419	136171705	136171419	136171521	136171635	136171705
3121	"ENSMUSG00000073702"	"Rpl31"	chr1	+	39367928	39368255	39367928	39368006	39368148	39368255
3122	"ENSMUSG00000073702"	"Rpl31"	chr1	+	39370953	39371366	39370953	39371066	39371301	39371366
3123	"ENSMUSG00000041319"	"Thoc6"	chr17	-	23668975	23669306	23668975	23669110	23669195	23669306
3124	"ENSMUSG00000025722"	"Wdr73"	chr7	-	80890723	80893341	80890723	80891909	80892975	80893341
3125	"ENSMUSG00000025722"	"Wdr73"	chr7	-	80900643	80901232	80900643	80900711	80901184	80901232
3126	"ENSMUSG00000015083"	"C8g"	chr2	-	25498655	25499115	25498655	25498711	25499013	25499115
3127	"ENSMUSG00000015083"	"C8g"	chr2	-	25498655	25499115	25498655	25498943	25499013	25499115
3128	"ENSMUSG00000006014"	"Prg4"	chr1	-	150454051	150456337	150454051	150454970	150455474	150456337
3129	"ENSMUSG00000006014"	"Prg4"	chr1	-	150454051	150456337	150454051	150454120	150456250	150456337
3130	"ENSMUSG00000027338"	"Prnd"	chr2	+	131953008	131956130	131953008	131953582	131954790	131956130
3131	"ENSMUSG00000024944"	"Arl2"	chr19	-	6135978	6137640	6135978	6136059	6137477	6137640
3132	"ENSMUSG00000050708"	"Ftl1"	chr7	-	45459083	45459230	45459083	45459122	45459191	45459230
3133	"ENSMUSG00000094724"	"Rnaset2b"	chr17	+	6984138	6985113	6984138	6984191	6985055	6985113
3134	"ENSMUSG00000027276"	"Jag1"	chr2	-	137084574	137085155	137084574	137084706	137084921	137085155
3135	"ENSMUSG00000024474"	"Ik"	chr18	+	36748550	36749284	36748550	36748718	36748870	36749284
3136	"ENSMUSG00000024474"	"Ik"	chr18	+	36748870	36749284	36748870	36748985	36749213	36749284
3137	"ENSMUSG00000029092"	"D5Ertd615e"	chr5	-	45163299	45163457	45163299	45163370	45163374	45163457
3138	"ENSMUSG00000021572"	"Cep72"	chr13	-	74048895	74050364	74048895	74049034	74050059	74050364
3139	"ENSMUSG00000021572"	"Cep72"	chr13	-	74048895	74050364	74048895	74049034	74050299	74050364
3140	"ENSMUSG00000046203"	"Sprr2g"	chr3	+	92374620	92375229	92374620	92374690	92374691	92375229
3141	"ENSMUSG00000023971"	"Rrp36"	chr17	-	46672524	46672847	46672524	46672591	46672705	46672847
3142	"ENSMUSG00000024073"	"Birc6"	chr17	+	74561150	74562101	74561150	74561262	74562018	74562101
3143	"ENSMUSG00000024073"	"Birc6"	chr17	+	74618435	74619838	74618435	74618563	74619706	74619838
3144	"ENSMUSG00000096385"	"Gm11168"	chr9	+	3005069	3005194	3005069	3005072	3005074	3005194
3145	"ENSMUSG00000020697"	"Lig3"	chr11	+	82795364	82795786	82795364	82795452	82795708	82795786
3146	"ENSMUSG00000020697"	"Lig3"	chr11	+	82801280	82804274	82801280	82801422	82803998	82804274
3147	"ENSMUSG00000028539"	"Artn"	chr4	-	117927623	117928142	117927623	117927761	117928019	117928142
3148	"ENSMUSG00000007411"	"Mark3"	chr12	+	111627075	111627598	111627075	111627312	111627478	111627598
3149	"ENSMUSG00000007411"	"Mark3"	chr12	+	111628189	111629115	111628189	111628302	111628961	111629115
3150	"ENSMUSG00000000740"	"Rpl13"	chr8	+	123102844	123103356	123102844	123102986	123103182	123103356
3151	"ENSMUSG00000000740"	"Rpl13"	chr8	+	123103897	123105244	123103897	123103954	123105043	123105244
3152	"ENSMUSG00000043088"	"Il17re"	chr6	+	113466108	113466407	113466108	113466154	113466252	113466407
3153	"ENSMUSG00000043088"	"Il17re"	chr6	+	113468905	113469128	113468905	113468957	113469029	113469128
3154	"ENSMUSG00000027270"	"Lamp5"	chr2	+	136058945	136059626	136058945	136059118	136059494	136059626
3155	"ENSMUSG00000004789"	"Dlst"	chr12	+	85118358	85118601	85118358	85118414	85118526	85118601
3156	"ENSMUSG00000062609"	"Kcnj15"	chr16	+	95257557	95258451	95257557	95257734	95258246	95258451
3157	"ENSMUSG00000062609"	"Kcnj15"	chr16	+	95257557	95258451	95257557	95257734	95258350	95258451
3158	"ENSMUSG00000022800"	"Fyttd1"	chr16	+	32898373	32898939	32898373	32898470	32898877	32898939
3159	"ENSMUSG00000016487"	"Ppfibp1"	chr6	+	147010862	147012518	147010862	147010919	147012454	147012518
3160	"ENSMUSG00000026116"	"Tmem131"	chr1	-	36807883	36808985	36807883	36808476	36808826	36808985
3161	"ENSMUSG00000026116"	"Tmem131"	chr1	-	36815454	36815996	36815454	36815521	36815886	36815996
3162	"ENSMUSG00000036560"	"Lgi4"	chr7	+	31063103	31063356	31063103	31063175	31063284	31063356
3163	"ENSMUSG00000008450"	"Nutf2"	chr8	+	105876353	105876608	105876353	105876425	105876509	105876608
3164	"ENSMUSG00000073723"	"Gm13102"	chr4	+	144107318	144107918	144107318	144107614	144107659	144107918
3165	"ENSMUSG00000070425"	"Xntrpc"	chr7	+	102082040	102083018	102082040	102082146	102082972	102083018
3166	"ENSMUSG00000064006"	"Olfr190"	chr16	-	59067139	59075102	59067139	59069728	59070207	59075102
3167	"ENSMUSG00000024451"	"Arap3"	chr18	-	37974364	37974681	37974364	37974502	37974617	37974681
3168	"ENSMUSG00000100417"	"Gm28578"	chr19	-	45337754	45338121	45337754	45337848	45337930	45338121
3169	"ENSMUSG00000024002"	"Brd4"	chr17	-	32198030	32198562	32198030	32198274	32198356	32198562
3170	"ENSMUSG00000024002"	"Brd4"	chr17	-	32198895	32199270	32198895	32199058	32199157	32199270
3171	"ENSMUSG00000059248"	"Sept9"	chr11	+	117356612	117359470	117356612	117356709	117359418	117359470
3172	"ENSMUSG00000026034"	"Clk1"	chr1	-	58417012	58417383	58417012	58417179	58417266	58417383
3173	"ENSMUSG00000026034"	"Clk1"	chr1	-	58419666	58421308	58419666	58419733	58421082	58421308
3174	"ENSMUSG00000070495"	"Ctcfl"	chr2	-	173093608	173094782	173093608	173094250	173094293	173094782
3175	"ENSMUSG00000096861"	"Vmn2r68"	chr7	-	85231855	85234065	85231855	85231979	85232358	85234065
3176	"ENSMUSG00000096861"	"Vmn2r68"	chr7	-	85232358	85234065	85232358	85232586	85233258	85234065
3177	"ENSMUSG00000055681"	"Cope"	chr8	+	70304633	70306651	70304633	70304696	70306498	70306651
3178	"ENSMUSG00000055681"	"Cope"	chr8	+	70312705	70312990	70312705	70312780	70312858	70312990
3179	"ENSMUSG00000019929"	"Dcn"	chr10	+	97509964	97513737	97509964	97510058	97513598	97513737
3180	"ENSMUSG00000021203"	"Otub2"	chr12	+	103402816	103403428	103402816	103402901	103403233	103403428
3181	"ENSMUSG00000118215"	"Vmn1r55"	chr7	-	5129290	5145571	5129290	5140932	5145451	5145571
3182	"ENSMUSG00000118215"	"Vmn1r55"	chr7	-	5129290	5145571	5129290	5143182	5145451	5145571
3183	"ENSMUSG00000118215"	"Vmn1r55"	chr7	-	5129290	5147602	5129290	5139282	5145451	5147602
3184	"ENSMUSG00000067010"	"Vmn2r10"	chr5	-	108990062	108997727	108990062	108995920	108997603	108997727
3185	"ENSMUSG00000067010"	"Vmn2r10"	chr5	-	108990062	108997727	108990062	108996446	108997603	108997727
3186	"ENSMUSG00000117148"	"Vmn1r229"	chr17	+	20811617	20823627	20811617	20811782	20814341	20823627
3187	"ENSMUSG00000117148"	"Vmn1r229"	chr17	+	20811617	20823627	20811617	20811841	20814341	20823627
